zinc_id,pid,Kd,DeepPurpose_score
ZINC000005838947,Q6TUJ5,2.8927524089813232,7272.93
ZINC000008602956,Q6TUJ5,2.8971462249755864,36329.89
ZINC000003872049,P48499,2.8972864151000977,741865.76
ZINC000100008275,Q27686,2.8979504108428955,1860.69
ZINC000000155694,Q27686,2.8979504108428955,1860.69
ZINC000003824390,P48499,2.898538827896118,116118.48
ZINC000003874803,Q6TUJ5,2.8994083404541016,92671.08
ZINC000001571392,Q4QHJ8,2.9000439643859863,503.94
ZINC000000000816,Q4QHJ8,2.9000439643859863,503.94
ZINC000034380900,Q6TUJ5,2.9003381729125977,162459.23
ZINC000001531008,P48499,2.900608539581299,174460.01
ZINC000014658068,O15826,2.902066469192505,51786.52
ZINC000003798750,Q6TUJ5,2.90252423286438,11372.43
ZINC000000403618,Q6TUJ5,2.90252423286438,11372.43
ZINC000002077807,Q27686,2.903398036956787,157251.73
ZINC000002020190,Q27686,2.903398036956787,157251.73
ZINC000000967473,Q6TUJ5,2.90458083152771,52587.83
ZINC000000967474,Q6TUJ5,2.90458083152771,52587.83
ZINC000005134248,O97193,2.904814481735229,28197.31
ZINC000100051350,O97193,2.904814481735229,28197.31
ZINC000000895030,O97193,2.9065320491790767,22231.81
ZINC000000901039,Q6TUJ5,2.9066288471221924,3566788.24
ZINC000000968256,O15826,2.9076235294342037,692.11
ZINC000040829484,P48499,2.9090273380279537,326200.93
ZINC000001648272,Q6TUJ5,2.9103803634643555,42307.29
ZINC000100353889,P48499,2.910441875457764,247284.87
ZINC000256066513,Q6TUJ5,2.9112472534179688,13973.59
ZINC000150307441,Q6TUJ5,2.9112472534179688,13973.59
ZINC000104375779,Q6TUJ5,2.9112472534179688,13973.59
ZINC000100053150,Q6TUJ5,2.9112472534179688,13973.59
ZINC000038523228,Q6TUJ5,2.9112472534179688,13973.59
ZINC000001856991,Q6TUJ5,2.9112472534179688,13973.59
ZINC000100053153,Q6TUJ5,2.9112472534179688,13973.59
ZINC000005159450,Q6TUJ5,2.914722442626953,303.22
ZINC000005419315,Q6TUJ5,2.914722442626953,303.22
ZINC000000088619,Q27686,2.9147658348083496,54365.33
ZINC000001846431,P48499,2.916508436203003,37475.6
ZINC000003860897,O15826,2.9168415069580083,2260.73
ZINC000000388075,O15826,2.9168415069580083,2260.73
ZINC000019363537,Q27686,2.9181199073791504,204993.65
ZINC000002383344,Q6TUJ5,2.9197111129760738,16459.8
ZINC000001622055,Q27686,2.920154094696045,39387.97
ZINC000001853454,O97193,2.920538902282715,4351.82
ZINC000245189278,Q27686,2.9208600521087646,145564.96
ZINC000001483569,Q6TUJ5,2.9248688220977783,491538.08
ZINC000001571392,P48499,2.925379514694214,3487.95
ZINC000000000816,P48499,2.925379514694214,3487.95
ZINC000019230121,O97193,2.9261221885681152,7959.95
ZINC000000404340,Q6TUJ5,2.9268605709075928,42432.71
ZINC000000049154,Q6TUJ5,2.9273250102996826,9070.97
ZINC000000001192,Q6TUJ5,2.928828716278076,63716.32
ZINC000000001504,P48499,2.9305312633514404,47481.05
ZINC000084397769,O15826,2.9310884475708012,858.34
ZINC000000586584,Q6TUJ5,2.9311249256134038,44586.39
ZINC000001531008,Q27686,2.93122673034668,117659.3
ZINC000040919044,P48499,2.9312467575073238,378940.34
ZINC000040919043,P48499,2.9312467575073238,378940.34
ZINC000068199944,O97193,2.931340456008911,27188.26
ZINC000068199948,O97193,2.931340456008911,27188.26
ZINC000000004949,Q6TUJ5,2.931509256362915,93031.26
ZINC000003830689,Q27686,2.9368791580200195,12894.47
ZINC000034676245,O97193,2.9379286766052246,720.51
ZINC000034676244,O97193,2.9379286766052246,720.51
ZINC000002539702,P48499,2.9402289390563965,584744.44
ZINC000000967189,Q6TUJ5,2.9407801628112797,793725.99
ZINC000005975487,P48499,2.9426298141479488,141122.87
ZINC000003581355,Q27686,2.944167375564575,67586.17
ZINC000000404287,P48499,2.9445226192474365,257615.86
ZINC000003812960,P48499,2.945983409881592,16935.37
ZINC000003872952,P48499,2.945983409881592,16935.37
ZINC000004578995,Q6TUJ5,2.947007179260254,186570.63
ZINC000005187769,Q6TUJ5,2.9477126598358154,46573.05
ZINC000008034121,O15826,2.9520893096923833,11537.45
ZINC000006524886,Q6TUJ5,2.9521050453186035,68629.32
ZINC000006524885,Q6TUJ5,2.9521050453186035,68629.32
ZINC000006096244,O15826,2.952315092086792,54509.61
ZINC000037253587,O97193,2.954931259155273,15325.94
ZINC000003843378,Q27686,2.958305835723877,17946.85
ZINC000100017404,Q27686,2.958305835723877,17946.85
ZINC000000895360,O97193,2.9604663848876958,1706.57
ZINC000003860621,Q6TUJ5,2.9604709148406982,106773.59
ZINC000004111883,Q6TUJ5,2.96081018447876,49735.36
ZINC000003794711,Q6TUJ5,2.961641788482666,127086.25
ZINC000000895212,O97193,2.9619147777557373,6617.34
ZINC000001481960,P48499,2.9620389938354488,415826.55
ZINC000000896988,P48499,2.9621977806091313,39922.59
ZINC000004097426,Q6TUJ5,2.962732076644897,132986.02
ZINC000003598263,Q6TUJ5,2.962733745574951,192131.12
ZINC000002516866,Q27686,2.9670090675354004,4282.9
ZINC000002015035,P48499,2.967660665512085,27054.56
ZINC000001482049,P48499,2.967660665512085,27054.56
ZINC000001529425,O97193,2.9680542945861816,786.44
ZINC000005514900,Q6TUJ5,2.9681081771850586,89419.11
ZINC000003860897,Q27686,2.969395637512207,15542.46
ZINC000000388075,Q27686,2.969395637512207,15542.46
ZINC000008614810,Q6TUJ5,2.9722080230712886,1463513.36
ZINC000067810706,P48499,2.972273349761963,34312.46
ZINC000006661227,P48499,2.974286794662476,87519.98
ZINC000001697403,P48499,2.9746248722076416,38428.79
ZINC000019230121,Q27686,2.975266933441162,77152.68
ZINC000019364225,O97193,2.9754462242126465,112272.2
ZINC000001847395,P48499,2.9765398502349854,115285.89
ZINC000012859773,Q6TUJ5,2.9773747920989986,82122.4
ZINC000000901808,Q6TUJ5,2.977935075759888,3410.32
ZINC000000901811,Q6TUJ5,2.977935075759888,3410.32
ZINC000006661227,Q6TUJ5,2.9783031940460205,127524.24
ZINC000001648272,Q27686,2.9784238338470463,17500.93
ZINC000000895048,O15826,2.9789998531341557,4321.85
ZINC000002039311,O97193,2.9795141220092773,2781.04
ZINC000002039313,O97193,2.9795141220092773,2781.04
ZINC000001697403,Q6TUJ5,2.9815709590911865,33148.5
ZINC000038174297,O97193,2.982121706008911,170.97
ZINC000038174299,O97193,2.982121706008911,170.97
ZINC000003593790,O97193,2.982121706008911,170.97
ZINC000003787577,P48499,2.982868432998657,54274.37
ZINC000000388179,Q27686,2.9836649894714355,140921.74
ZINC000004097426,P48499,2.9842793941497803,118092.48
ZINC000001530806,Q6TUJ5,2.984290361404419,37183.82
ZINC000001530805,Q6TUJ5,2.984290361404419,37183.82
ZINC000033650254,Q6TUJ5,2.98471474647522,30172.64
ZINC000033650255,Q6TUJ5,2.98471474647522,30172.64
ZINC000002167062,Q27686,2.985175371170044,174728.09
ZINC000038276539,Q6TUJ5,2.9864344596862797,28481.08
ZINC000022064260,O15826,2.987908840179444,204209.19
ZINC000068199948,Q6TUJ5,2.9882545471191406,293414.04
ZINC000068199944,Q6TUJ5,2.9882545471191406,293414.04
ZINC000038139367,O97193,2.988755702972412,122454.58
ZINC000002016052,Q27686,2.989386320114136,55605.0
ZINC000001487602,Q27686,2.989386320114136,55605.0
ZINC000100007011,Q6TUJ5,2.992257833480835,28062.31
ZINC000100071256,Q6TUJ5,2.992257833480835,28062.31
ZINC000000001706,Q6TUJ5,2.9924323558807373,302085.06
ZINC000019230121,O15826,2.992732286453247,5458.39
ZINC000001532728,Q27686,2.992933511734009,60468.6
ZINC000000896695,Q6TUJ5,2.994142770767212,199205.86
ZINC000001081066,Q6TUJ5,2.9947609901428223,467318.92
ZINC000000901061,Q6TUJ5,2.9952497482299805,13422.56
ZINC000001847395,O97193,2.9952616691589355,47404.06
ZINC000000156530,Q6TUJ5,2.9953279495239262,330457.92
ZINC000013545636,O15826,2.9954164028167725,718.23
ZINC000013545634,O15826,2.9954164028167725,718.23
ZINC000000895360,P48499,2.9955074787139893,22998.58
ZINC000000056464,O15826,2.9960808753967285,174.06
ZINC000008214514,Q6TUJ5,2.997799158096313,77209.12
ZINC000003651680,O15826,2.998415231704712,2105.65
ZINC000000968345,O15826,2.998415231704712,2105.65
ZINC000000895536,Q6TUJ5,2.999422311782837,40533.47
ZINC000005839270,Q6TUJ5,3.000500202178955,16085.06
ZINC000002570846,Q6TUJ5,3.000500202178955,16085.06
ZINC000005842751,Q6TUJ5,3.000500202178955,16085.06
ZINC000005839426,Q6TUJ5,3.000500202178955,16085.06
ZINC000019230197,Q27686,3.0013058185577397,60469.06
ZINC000019230196,Q27686,3.0013058185577397,60469.06
ZINC000002167062,O97193,3.0041713714599614,69331.1
ZINC000000586584,Q27686,3.0042941570281982,22083.24
ZINC000001530427,Q27686,3.004307985305786,106701.46
ZINC000002020259,Q6TUJ5,3.0047078132629395,20520.24
ZINC000004658552,Q6TUJ5,3.00501036643982,29380.59
ZINC000001571392,Q4QBL1,3.0050551891326904,810.71
ZINC000000000816,Q4QBL1,3.0050551891326904,810.71
ZINC000001532678,Q6TUJ5,3.006107807159424,19092.58
ZINC000001532530,Q6TUJ5,3.006107807159424,19092.58
ZINC000005239470,Q6TUJ5,3.0070524215698238,249426.92
ZINC000016929327,Q6TUJ5,3.007952690124512,39785.06
ZINC000000056464,P48499,3.0082824230194087,16037.8
ZINC000000001886,Q6TUJ5,3.0108542442321777,284958.76
ZINC000000001098,Q6TUJ5,3.0127761363983154,22354.27
ZINC000000895040,Q27686,3.0130741596221924,71407.85
ZINC000053122793,Q27686,3.013204336166382,88544.52
ZINC000052986906,Q27686,3.013204336166382,88544.52
ZINC000000001011,P48499,3.0135717391967773,170279.76
ZINC000000897288,Q6TUJ5,3.013965845108032,403017.84
ZINC000033902580,O97193,3.0154290199279785,302.32
ZINC000019230121,P48499,3.0165805816650386,98768.49
ZINC000003869774,P48499,3.017451286315918,29646.17
ZINC000002516866,Q6TUJ5,3.0176405906677246,12743.07
ZINC000005514900,O15826,3.0181427001953125,650.96
ZINC000003860188,P48499,3.018272399902344,2980.2
ZINC000013545632,O15826,3.018420696258545,3483.83
ZINC000017836367,Q6TUJ5,3.0201542377471924,195476.6
ZINC000002041302,Q6TUJ5,3.0201542377471924,195476.6
ZINC000013545678,Q6TUJ5,3.0201542377471924,195476.6
ZINC000001532640,Q6TUJ5,3.0201542377471924,195476.6
ZINC000005131989,Q6TUJ5,3.0201542377471924,195476.6
ZINC000018279893,Q6TUJ5,3.0201542377471924,195476.6
ZINC000002530725,Q6TUJ5,3.0201542377471924,195476.6
ZINC000001847395,Q27686,3.020588159561157,51640.08
ZINC000001532805,O97193,3.0209641456604004,17349.4
ZINC000000004308,Q6TUJ5,3.0215299129486084,408746.24
ZINC000002015985,Q6TUJ5,3.0215299129486084,408746.24
ZINC000003882034,Q6TUJ5,3.022013664245605,45468.59
ZINC000003775177,P48499,3.0221548080444336,113373.62
ZINC000001530348,P48499,3.022746562957764,23005.22
ZINC000002562219,P48499,3.0236563682556152,423271.11
ZINC000003860151,P48499,3.0236563682556152,423271.11
ZINC000003983907,P48499,3.0236566066741943,423271.11
ZINC000001081066,P48499,3.024787187576294,316655.46
ZINC000004658557,O15826,3.0249030590057373,588.9
ZINC000001532522,Q6TUJ5,3.024910449981689,21732.92
ZINC000002020259,Q27686,3.0254302024841313,7915.48
ZINC000004353646,Q6TUJ5,3.0271499156951904,542629.04
ZINC000001532620,O97193,3.0278844833374023,6928.7
ZINC000000000920,Q27686,3.0328140258789062,12200.06
ZINC000000056464,O97193,3.0328314304351807,240.74
ZINC000003651680,Q6TUJ5,3.0337040424346924,101911.24
ZINC000000968345,Q6TUJ5,3.0337040424346924,101911.24
ZINC000019166991,Q4QHJ8,3.0339777469635014,28390.94
ZINC000001532556,Q27686,3.0347669124603267,12671.19
ZINC000018168715,O15826,3.035423994064331,346.0
ZINC000000004285,Q6TUJ5,3.036662578582764,150359.27
ZINC000012370891,Q6TUJ5,3.0366997718811035,225933.95
ZINC000002035094,Q6TUJ5,3.03696608543396,20334.38
ZINC000096077883,Q6TUJ5,3.03696608543396,20334.38
ZINC000001571800,Q6TUJ5,3.038506031036377,682703.82
ZINC000003869576,Q6TUJ5,3.038621425628662,17753.92
ZINC000002379161,Q6TUJ5,3.038621425628662,17753.92
ZINC000002388372,Q27686,3.039875030517578,138709.91
ZINC000001484406,P48499,3.0409629344940186,79849.85
ZINC000000105246,Q27686,3.0413713455200195,73927.96
ZINC000038139367,P48499,3.041399955749512,439994.65
ZINC000012358775,Q27686,3.0433924198150635,47836.04
ZINC000001487602,Q6TUJ5,3.0439932346343994,121202.04
ZINC000002016052,Q6TUJ5,3.0439932346343994,121202.04
ZINC000000114386,Q6TUJ5,3.0455760955810547,12685.91
ZINC000000000371,Q6TUJ5,3.0455760955810547,12685.91
ZINC000003782550,Q6TUJ5,3.04561448097229,48704.45
ZINC000004658561,Q6TUJ5,3.047116756439209,137799.35
ZINC000053122793,Q6TUJ5,3.0476131439208984,166644.61
ZINC000052986906,Q6TUJ5,3.0476131439208984,166644.61
ZINC000000968354,Q6TUJ5,3.0479650497436523,70685.98
ZINC000000968353,Q6TUJ5,3.0479650497436523,70685.98
ZINC000000901335,P48499,3.048564910888672,4277.11
ZINC000095618558,P48499,3.0498299598693848,45895.32
ZINC000095618557,P48499,3.0498299598693848,45895.32
ZINC000004658552,O97193,3.0522050857543945,3534.02
ZINC000034926229,Q6TUJ5,3.052579402923584,9544.58
ZINC000000158743,Q6TUJ5,3.0530638694763184,105283.56
ZINC000000164395,P48499,3.0537240505218506,172235.1
ZINC000000896695,Q27686,3.054339408874512,79668.58
ZINC000038139367,Q27686,3.0576763153076167,288408.08
ZINC000000897143,Q27686,3.0578491687774663,42223.95
ZINC000000897107,Q6TUJ5,3.0580379962921143,100786.69
ZINC000001530283,Q27686,3.058058261871338,152736.15
ZINC000000895074,Q6TUJ5,3.0580976009368896,1447.27
ZINC000000895264,Q6TUJ5,3.0580976009368896,1447.27
ZINC000008681666,Q6TUJ5,3.0587124824523926,299000.73
ZINC000003589203,P48499,3.059324026107788,51041.22
ZINC000002016052,P48499,3.060059070587158,100257.03
ZINC000001487602,P48499,3.060059070587158,100257.03
ZINC000016970473,P48499,3.061599016189575,179298.34
ZINC000000158116,Q6TUJ5,3.0617928504943848,38711.51
ZINC000004811698,O15826,3.0624909400939937,388.54
ZINC000001544494,Q6TUJ5,3.0625028610229488,2198.55
ZINC000000039112,Q6TUJ5,3.062556266784668,176499.87
ZINC000035923551,P48499,3.0630745887756348,2339.34
ZINC000019331254,O15826,3.063932180404663,25904.03
ZINC000245189278,O97193,3.064366102218628,26406.91
ZINC000000402766,Q6TUJ5,3.0644009113311768,37654.68
ZINC000000001217,Q6TUJ5,3.0644009113311768,37654.68
ZINC000001680419,O97193,3.064702033996582,10625.19
ZINC000004284473,Q6TUJ5,3.0664803981781006,58086.76
ZINC000002512351,O15826,3.0664939880371094,938.32
ZINC000001853454,Q6TUJ5,3.067016124725342,55062.29
ZINC000026982268,Q27686,3.0677661895751958,58427.69
ZINC000004658561,O97193,3.068601369857788,40983.4
ZINC000001532680,P48499,3.0696966648101807,31110.13
ZINC000037253587,P48499,3.0698611736297607,124981.4
ZINC000000402956,O15826,3.0701322555541988,5297.42
ZINC000003079364,O15826,3.0701322555541988,5297.42
ZINC000000896546,Q6TUJ5,3.071860313415528,461483.78
ZINC000002578948,Q6TUJ5,3.0721969604492188,15983.2
ZINC000005838479,Q6TUJ5,3.0721969604492188,15983.2
ZINC000002566814,Q6TUJ5,3.0732309818267822,50313.44
ZINC000003830387,Q6TUJ5,3.073694944381714,287814.8
ZINC000000000558,O15826,3.0753519535064697,7031.27
ZINC000000388198,O15826,3.0753519535064697,7031.27
ZINC000052986906,O97193,3.075860023498535,30478.86
ZINC000053122793,O97193,3.075860023498535,30478.86
ZINC000001530757,Q6TUJ5,3.077277183532715,1240083.09
ZINC000006096244,P48499,3.0777175426483154,164006.63
ZINC000002539484,O97193,3.0780153274536133,139702.31
ZINC000033961869,Q6TUJ5,3.0782790184021,283.55
ZINC000020230701,Q6TUJ5,3.0783791542053223,208214.06
ZINC000000895074,O97193,3.0785579681396484,57.58
ZINC000000895264,O97193,3.0785579681396484,57.58
ZINC000000895330,P48499,3.0786941051483154,16452.05
ZINC000001693386,P48499,3.0813333988189697,249457.46
ZINC000034676244,P48499,3.082281827926636,19662.69
ZINC000034676245,P48499,3.082281827926636,19662.69
ZINC000003831551,Q27686,3.083014488220215,13303.38
ZINC000000155905,Q27686,3.083014488220215,13303.38
ZINC000016970473,O97193,3.083236694335937,12585.99
ZINC000100009383,Q6TUJ5,3.083873748779297,20994.26
ZINC000100021546,Q6TUJ5,3.083873748779297,20994.26
ZINC000002556396,Q6TUJ5,3.083873748779297,20994.26
ZINC000100008403,Q6TUJ5,3.083873748779297,20994.26
ZINC000004097425,O15826,3.0841543674468994,1432.98
ZINC000026982268,O15826,3.0845015048980717,3911.62
ZINC000019166991,Q27686,3.084740400314331,31589.74
ZINC000000901791,Q6TUJ5,3.0852296352386475,292472.45
ZINC000000895457,Q6TUJ5,3.0852296352386475,292472.45
ZINC000000901736,Q6TUJ5,3.0852296352386475,292472.45
ZINC000002539702,Q27686,3.0861895084381104,352098.55
ZINC000002539484,P48499,3.0872592926025386,481646.37
ZINC000000001795,Q6TUJ5,3.087806701660156,196431.0
ZINC000003589203,Q27686,3.0881404876708984,48135.72
ZINC000002578897,Q6TUJ5,3.0888490676879883,15555.98
ZINC000005838789,Q6TUJ5,3.0888490676879883,15555.98
ZINC000001531006,P48499,3.089048147201538,198066.75
ZINC000001531007,P48499,3.089048147201538,198066.75
ZINC000000332752,P48499,3.090240955352783,116260.98
ZINC000008554292,Q6TUJ5,3.0904617309570312,45091.45
ZINC000002016052,O97193,3.0906767845153813,21094.68
ZINC000001487602,O97193,3.0906767845153813,21094.68
ZINC000043226442,O97193,3.0929267406463623,1318.84
ZINC000003860328,O15826,3.0932600498199463,130253.53
ZINC000003860329,O15826,3.0932600498199463,130253.53
ZINC000040829484,O97193,3.093536853790283,143356.97
ZINC000095618907,O97193,3.094029188156128,512.11
ZINC000019166991,Q6TUJ5,3.0948085784912114,58447.9
ZINC000001847395,O15826,3.0952720642089844,21740.8
ZINC000000158593,Q6TUJ5,3.099787712097168,620134.58
ZINC000008674155,Q6TUJ5,3.100064754486084,10396.0
ZINC000002516268,Q6TUJ5,3.100064754486084,10396.0
ZINC000000388081,O15826,3.100417375564575,35.92
ZINC000001532530,O97193,3.1011028289794917,2028.36
ZINC000001532678,O97193,3.1011028289794917,2028.36
ZINC000001693386,O15826,3.102064609527588,10764.82
ZINC000001543478,Q6TUJ5,3.104125499725342,209003.8
ZINC000038139367,Q4QHJ8,3.1047708988189697,285183.49
ZINC000000895316,Q4QHJ8,3.1058850288391118,33209.3
ZINC000000895318,Q4QHJ8,3.1058850288391118,33209.3
ZINC000002512351,Q27686,3.1068906784057617,9329.38
ZINC000036533634,O97193,3.1069529056549072,9428.4
ZINC000000895077,Q27686,3.1076290607452397,15798.26
ZINC000000895703,Q27686,3.1076290607452397,15798.26
ZINC000001648272,Q4QHJ8,3.108312129974365,17202.85
ZINC000000039905,P48499,3.1092514991760254,152543.42
ZINC000003860329,Q27686,3.1094887256622314,642888.99
ZINC000003860328,Q27686,3.1094887256622314,642888.99
ZINC000012358719,Q6TUJ5,3.1099987030029297,901139.99
ZINC000000895077,O97193,3.11112642288208,2935.93
ZINC000000895703,O97193,3.11112642288208,2935.93
ZINC000000083315,P48499,3.1119763851165767,14150.68
ZINC000003645145,P48499,3.1134707927703857,31018.01
ZINC000013545636,Q6TUJ5,3.1154496669769287,70647.73
ZINC000013545634,Q6TUJ5,3.1154496669769287,70647.73
ZINC000020230701,O97193,3.115828037261963,48368.24
ZINC000018168715,O97193,3.116590976715088,584.28
ZINC000000001548,P48499,3.1177685260772705,47011.85
ZINC000003787577,Q6TUJ5,3.1182575225830083,73186.57
ZINC000000001797,Q6TUJ5,3.1193921566009517,65003.36
ZINC000018113502,Q6TUJ5,3.1197295188903813,105115.44
ZINC000000039905,Q6TUJ5,3.120670795440674,251289.38
ZINC000000001505,Q6TUJ5,3.1209735870361333,49528.5
ZINC000000010164,O97193,3.123400449752808,847.17
ZINC000000010163,O97193,3.123400449752808,847.17
ZINC000001532805,Q27686,3.123936891555786,7873.48
ZINC000019166991,O15826,3.124020338058472,2336.6
ZINC000000900788,Q6TUJ5,3.124323844909668,27822.89
ZINC000001089661,O97193,3.1244945526123047,1229.95
ZINC000000492792,O97193,3.1244945526123047,1229.95
ZINC000000039112,Q27686,3.1248836517333984,65826.88
ZINC000000001504,Q27686,3.125291347503662,47655.08
ZINC000000001554,P48499,3.1253902912139893,42179.33
ZINC000001532844,Q6TUJ5,3.1257755756378174,16167.33
ZINC000001532843,Q6TUJ5,3.1257755756378174,16167.33
ZINC000038139367,Q6TUJ5,3.1263670921325684,620608.32
ZINC000001531006,Q27686,3.126625299453736,134195.59
ZINC000001531007,Q27686,3.126625299453736,134195.59
ZINC000001482154,Q27686,3.129544734954834,8474.52
ZINC000000901552,Q6TUJ5,3.13017201423645,146424.15
ZINC000000901555,Q6TUJ5,3.13017201423645,146424.15
ZINC000003645145,Q27686,3.1304633617401123,18048.46
ZINC000001719021,O97193,3.131659030914306,31577.88
ZINC000000002005,Q6TUJ5,3.1321222782135014,1012807.2
ZINC000001532828,Q6TUJ5,3.132420301437378,40150.2
ZINC000012358775,P48499,3.1326992511749268,102238.44
ZINC000004748451,Q6TUJ5,3.1330697536468506,388677.67
ZINC000001656327,Q6TUJ5,3.1330697536468506,388677.67
ZINC000008383206,O15826,3.1335670948028564,2335.74
ZINC000100353889,Q27686,3.135087490081787,149192.2
ZINC000004353646,O15826,3.13543701171875,12725.95
ZINC000003989688,Q6TUJ5,3.1360409259796143,1260.75
ZINC000001530348,O97193,3.1362214088439937,1025.63
ZINC000095618907,P48499,3.136610984802246,13428.94
ZINC000000164395,O97193,3.137622833251953,22438.59
ZINC000000005152,Q6TUJ5,3.1376516819000244,32168.73
ZINC000001532522,P48499,3.1377882957458496,23081.6
