drug,prot,score
id-2086,Q27686,10426.68
id-2994,Q4QHJ8,10427.82
id-3167,O97193,1043.14
id-2553,O15826,1043.52
id-234,Q6TUJ5,1043.69
id-1328,P48499,10430.18
id-3685,Q4QHJ8,10430.41
id-794,Q4QHJ8,10431.78
id-2400,Q4QBL1,104317.41
id-3380,Q4QBL1,10432.19
id-1986,Q4QBL1,10432.34
id-2659,P48499,104332.3
id-977,Q27686,10435.11
id-2494,Q27686,10437.0
id-4719,Q4QBL1,1044.91
id-267,Q4QHJ8,1044.99
id-989,Q27686,10441.0
id-1791,P48499,10441.44
id-4638,O97193,10444.42
id-1726,Q27686,10444.62
id-1587,Q4QHJ8,10445.25
id-3792,Q27686,104454.49
id-4741,P48499,10447.87
id-5356,Q6TUJ5,104473.01
id-3314,Q4QBL1,104486.49
id-1429,P48499,10449.58
id-4338,Q4QHJ8,10449.92
id-1814,Q27686,104491.88
id-352,Q27686,1045.17
id-3192,O97193,1045.57
id-965,Q4QBL1,1045.87
id-3212,P48499,104509.38
id-1902,Q6TUJ5,10451.71
id-4588,Q4QHJ8,10452.48
id-4666,O97193,104523.49
id-2710,Q6TUJ5,104523.67
id-3430,Q4QHJ8,10453.53
id-1800,Q4QBL1,10453.66
id-435,Q4QHJ8,10458.7
id-3322,Q27686,104581.64
id-1610,Q27686,1046.09
id-3121,Q4QHJ8,1046.2
id-436,Q4QBL1,1046.37
id-4236,Q4QHJ8,1046.68
id-4633,Q4QBL1,1046.88
id-3077,Q4QBL1,1046.96
id-1985,Q27686,1046.99
id-1082,Q6TUJ5,10463.06
id-2876,O97193,104645.5
id-4579,Q27686,104649.29
id-4730,Q27686,10466.56
id-4467,Q4QBL1,10468.43
id-4654,P48499,10469.38
id-294,Q4QBL1,1047.27
id-555,Q4QHJ8,1047.36
id-1113,Q27686,1047.4
id-929,Q4QBL1,1047.71
id-1100,O15826,1047.95
id-1615,O97193,1047.97
id-3034,Q4QBL1,10471.53
id-2641,Q27686,104729.41
id-2092,O97193,10479.9
id-3527,O97193,1048.1
id-5079,O97193,1048.54
id-4182,P48499,10481.34
id-2546,P48499,10484.96
id-734,Q27686,10485.78
id-49,P48499,104853.04
id-3457,Q4QHJ8,104866.79
id-1930,Q27686,10489.49
id-3842,Q6TUJ5,10489.58
id-4191,Q4QBL1,10489.9
id-2519,O15826,1049.87
id-1600,Q6TUJ5,1049.96
id-4622,Q27686,10491.39
id-3124,O15826,10499.59
id-1094,Q4QHJ8,105.1
id-5078,O15826,105.11
id-1481,Q27686,105.16
id-1564,Q4QHJ8,105.27
id-2759,Q4QBL1,105.28
id-301,O15826,105.36
id-4329,Q27686,105.53
id-4535,Q27686,105.55
id-1961,Q4QBL1,105.59
id-2436,Q6TUJ5,105.61
id-1314,P48499,105.63
id-3179,O97193,105.73
id-4230,Q4QBL1,105.78
id-4910,O15826,105.85
id-647,O97193,105.9
id-3657,Q6TUJ5,105.94
id-865,Q4QBL1,105.95
id-2459,O15826,1050.39
id-534,Q27686,1050.65
id-2102,Q6TUJ5,1050.77
id-402,O97193,1050.93
id-930,Q4QBL1,10500.07
id-2459,P48499,10506.23
id-2179,P48499,10507.03
id-1497,Q4QHJ8,1050900.56
id-4283,O97193,1051.79
id-3153,Q27686,10511.26
id-3402,O97193,10511.67
id-4908,Q4QBL1,10511.73
id-2180,Q27686,105126.64
id-1609,Q6TUJ5,10519.87
id-994,Q4QHJ8,1052.0
id-5154,Q4QHJ8,1052.09
id-4678,Q27686,1052.48
id-3325,O15826,1052.54
id-3781,O15826,1052.78
id-634,Q4QBL1,10521.97
id-3129,P48499,105212.78
id-4887,P48499,10527.49
id-1145,Q27686,105296.68
id-1848,Q6TUJ5,1053.11
id-3468,Q4QBL1,1053.22
id-4830,O15826,1053.74
id-2274,Q4QHJ8,105304.6
id-4718,Q4QHJ8,10531.0
id-202,Q4QBL1,1054.03
id-328,O97193,1054.33
id-2538,P48499,10543.1
id-4108,Q6TUJ5,10547.33
id-3277,P48499,10548.24
id-4500,Q6TUJ5,10549.48
id-2322,Q4QBL1,105491.78
id-5059,Q27686,1055.04
id-4973,P48499,1055.07
id-2354,Q4QHJ8,1055.15
id-4587,Q4QHJ8,1055.51
id-1854,Q27686,1055.52
id-5269,Q4QBL1,1055.85
id-1890,Q4QBL1,1055.98
id-989,Q4QBL1,10551.69
id-719,Q27686,10552.36
id-2509,Q6TUJ5,10556.66
id-3976,O15826,10556.87
id-4256,Q4QHJ8,105566.57
id-3745,O97193,10559.26
id-288,Q27686,1056.17
id-1824,Q27686,1056.37
id-2544,Q4QBL1,1056.53
id-4682,Q4QHJ8,1056.57
id-1367,P48499,10560.4
id-3177,Q4QBL1,10562.95
id-3983,P48499,105645.83
id-378,P48499,10565.29
id-983,P48499,10565.82
id-2501,Q4QHJ8,10566.5
id-1945,Q27686,10566.59
id-3336,Q6TUJ5,105666.94
id-180,Q4QBL1,1056745.98
id-773,Q4QHJ8,105693.16
id-2688,O15826,1057.59
id-64,Q4QHJ8,105737.04
id-688,Q27686,10575.06
id-852,Q4QBL1,10576.34
id-1271,P48499,1057674.6
id-845,P48499,1057674.6
id-1188,Q4QBL1,105784.65
id-1902,Q4QHJ8,1058.11
id-1044,Q4QBL1,1058.18
id-1963,P48499,1058.22
id-1156,O15826,1058.31
id-2760,Q27686,1058.34
id-5226,Q4QHJ8,1058.82
id-2609,Q4QHJ8,1058.82
id-4327,Q6TUJ5,10581.29
id-395,Q6TUJ5,10581.75
id-1037,P48499,10583.08
id-1820,Q4QBL1,10584.88
id-1556,Q27686,10586.74
id-4005,Q6TUJ5,10589.07
id-989,O15826,1059.29
id-1013,Q4QBL1,1059.6
id-1161,Q4QHJ8,1059.99
id-5068,O97193,105909.46
id-3000,P48499,10591.03
id-2698,Q27686,10591.31
id-2165,Q6TUJ5,10591.47
id-2745,P48499,10592.35
id-4377,Q6TUJ5,10593.44
id-120,Q4QHJ8,10594.2
id-2081,O97193,10597.29
id-1773,Q4QBL1,10599.16
id-2327,O15826,106.03
id-2426,Q4QBL1,106.09
id-1296,Q4QHJ8,106.12
id-1008,Q4QBL1,106.14
id-1089,Q27686,106.25
id-716,O97193,106.53
id-2852,O97193,106.62
id-1025,O97193,106.62
id-2389,O97193,106.63
id-3368,O15826,106.65
id-4810,Q27686,106.68
id-1205,Q4QBL1,106.84
id-3614,O15826,106.86
id-5133,Q27686,106.86
id-2135,O15826,106.88
id-4399,O15826,106.89
id-2800,O97193,106.92
id-4938,O97193,106.95
id-198,O97193,106.97
id-2245,Q4QHJ8,1060.85
id-1872,Q4QBL1,106004.04
id-3422,P48499,10601.68
id-2535,Q4QBL1,10603.42
id-107,O97193,10605.22
id-3461,O15826,10605.34
id-680,Q4QHJ8,10605.48
id-3158,Q4QHJ8,10605.69
id-1988,Q4QHJ8,10608.04
id-4125,Q27686,10608.6
id-1173,P48499,10609.35
id-287,Q27686,10609.67
id-2685,O97193,1061.25
id-4580,Q6TUJ5,1061.37
id-5297,O97193,1061.55
id-1549,O97193,1061.59
id-719,Q4QHJ8,10610.43
id-1688,Q4QHJ8,106107.04
id-187,Q4QHJ8,10611.15
id-983,Q27686,10616.26
id-82,P48499,10616.4
id-1262,Q4QHJ8,10616.99
id-3255,Q27686,106167.58
id-1817,Q6TUJ5,10619.58
id-2615,Q27686,1062.53
id-5062,Q4QBL1,1062.59
id-3659,O15826,1062.85
id-946,Q6TUJ5,1062.85
id-2599,Q6TUJ5,106237.31
id-339,P48499,10624.86
id-189,O15826,10625.32
id-3798,Q4QBL1,10625.48
id-3437,Q4QHJ8,106264.61
id-576,P48499,10627.77
id-3587,Q4QHJ8,106276.86
id-2663,Q27686,10628.33
id-3216,Q6TUJ5,106292.32
id-3072,O97193,1063.06
id-2096,O97193,1063.87
id-463,Q6TUJ5,106348.35
id-2582,Q4QHJ8,106365.0
id-998,Q4QBL1,10637.5
id-3127,Q4QHJ8,1064.04
id-2558,O97193,1064.18
id-1564,P48499,1064.7
id-4976,Q27686,1064.73
id-4067,Q4QBL1,1064.79
id-712,Q4QBL1,1064.89
id-4124,Q4QHJ8,1064.94
id-1189,P48499,10640.19
id-1545,P48499,106406.17
id-3396,O97193,10641.85
id-2486,P48499,106429.95
id-3110,Q4QHJ8,106476.82
id-1258,Q4QBL1,10648.77
id-1749,Q27686,1065.19
id-888,Q27686,1065.53
id-3912,Q4QHJ8,106527.22
id-3627,Q4QBL1,10654.06
id-3439,P48499,10654.35
id-4438,O97193,1065555.83
id-3291,Q4QHJ8,106564.47
id-4229,Q4QBL1,10659.31
id-196,Q4QHJ8,106590.04
id-810,Q4QHJ8,1066.03
id-2122,P48499,1066.15
id-3158,O97193,1066.2
id-550,Q4QBL1,1066.3
id-261,P48499,1066.31
id-648,Q4QBL1,1066.46
id-2171,Q6TUJ5,1066.54
id-2031,P48499,1066.79
id-3309,Q4QBL1,10662.69
id-4135,O15826,10662.9
id-3409,O97193,10663.02
id-3706,Q4QHJ8,10664.69
id-1427,Q6TUJ5,10666.82
id-4108,Q4QBL1,1067.09
id-1583,O97193,1067.25
id-1243,Q27686,106701.46
id-208,Q6TUJ5,106716.86
id-5020,Q4QBL1,10675.41
id-1010,Q6TUJ5,10676.37
id-2772,Q4QBL1,1068.03
id-5292,P48499,1068.15
id-1259,O15826,1068.48
id-420,Q27686,1068.5
id-322,Q4QBL1,10685.24
id-1707,Q4QHJ8,106865.89
id-2305,O97193,10687.6
id-2556,P48499,106886.84
id-285,O15826,10689.04
id-4624,Q4QBL1,106894.0
id-4922,Q4QBL1,1069.0
id-1368,Q4QHJ8,1069.02
id-530,Q4QBL1,1069.16
id-3565,P48499,1069.4
id-561,Q4QBL1,1069.53
id-2335,O15826,1069.86
id-3766,P48499,1069.97
id-395,P48499,10690.1
id-2584,P48499,10693.04
id-3409,P48499,106962.5
id-3702,P48499,106978.71
id-2489,P48499,10698.41
id-2327,Q4QBL1,10698.88
id-100,Q6TUJ5,107.02
id-3181,O97193,107.15
id-2273,Q4QBL1,107.28
id-2763,O97193,107.35
id-456,Q4QHJ8,107.36
id-3288,O15826,107.37
id-4124,O97193,107.38
id-430,Q6TUJ5,107.41
id-4647,O97193,107.48
id-3157,O97193,107.51
id-781,O97193,107.57
id-351,O97193,107.75
id-1117,O15826,107.94
id-2482,Q4QBL1,107.95
id-5202,Q4QBL1,1070.34
id-3687,Q4QHJ8,1070.35
id-778,Q4QBL1,1070.42
id-2695,O97193,10700.17
id-1543,Q6TUJ5,10700.78
id-4531,P48499,10709.62
id-921,O97193,1071.13
id-2171,P48499,1071.29
id-2518,Q27686,1071.5
id-5153,Q27686,1071.79
id-3605,Q4QBL1,1071.97
id-2213,Q27686,1071.98
id-2960,Q4QHJ8,107110.23
id-493,Q4QBL1,10712.9
id-217,Q6TUJ5,107170.69
id-2383,P48499,107182.28
id-480,P48499,10719.72
id-3411,Q27686,107198.7
id-541,Q4QBL1,1072.02
id-2194,Q4QBL1,1072.09
id-2212,O97193,1072.28
id-292,O15826,1072.77
id-1602,Q6TUJ5,10723.9
id-1954,Q6TUJ5,10724.03
id-2486,O97193,10724.7
id-919,O97193,10725.74
id-405,Q27686,107288.31
id-3956,Q27686,1073.39
id-2650,Q4QBL1,1073.58
id-1385,Q6TUJ5,1073.82
id-2780,Q4QBL1,10730.93
id-1800,Q27686,10731.73
id-1621,Q6TUJ5,10732.81
id-3567,P48499,107321.65
id-1375,Q6TUJ5,10733.03
id-3486,Q6TUJ5,107363.84
id-2750,Q4QHJ8,107372.15
id-619,Q4QHJ8,107375.98
id-2088,P48499,10738.94
id-4771,Q6TUJ5,1073972.06
id-2428,Q6TUJ5,107399.51
id-1959,O97193,1074.17
id-902,O15826,1074.26
id-166,O15826,1074.5
id-104,Q4QBL1,1074.89
id-4757,Q4QBL1,10743.16
id-570,Q6TUJ5,10743.87
id-2497,Q27686,107437.42
id-3122,Q4QBL1,1075.4
id-1347,Q6TUJ5,107516.25
id-3177,Q4QHJ8,10752.29
id-1678,Q27686,10752.38
id-3211,Q4QHJ8,107545.3
id-4819,Q6TUJ5,107556.69
id-5277,Q6TUJ5,107564.19
id-3276,P48499,10757.26
id-285,Q4QHJ8,107579.07
id-1811,Q4QHJ8,107588.11
id-1930,O15826,1076.27
id-2754,Q4QBL1,1076.29
id-2503,O97193,1076.33
id-4181,Q27686,107612.86
id-1839,Q4QBL1,10762.74
id-3981,Q4QBL1,10762.74
id-5068,Q4QBL1,107631.53
id-1911,Q27686,107652.8
id-4267,Q6TUJ5,1076576.48
id-167,P48499,10767.11
id-510,Q27686,1077.74
id-3832,Q4QBL1,1077.92
id-4458,Q4QHJ8,1077.99
id-1123,P48499,10770.14
id-4815,P48499,10770.14
id-3666,Q27686,107702.81
id-1242,Q6TUJ5,107707.19
id-4099,Q6TUJ5,10771.68
id-183,Q6TUJ5,10771.68
id-1629,Q4QBL1,10772.94
id-1401,Q4QBL1,107723.21
id-2055,Q4QHJ8,10773.9
id-4258,P48499,10774.43
id-2380,P48499,10775.56
id-1949,P48499,10777.34
id-317,Q27686,10779.6
id-3312,O15826,1078.31
id-3026,Q4QBL1,1078.36
id-1473,Q4QBL1,1078.53
id-1461,Q4QBL1,1078.53
id-2491,O97193,1078.85
id-124,O97193,10781.63
id-1673,P48499,107814.97
id-3413,Q4QBL1,10782.87
id-682,Q27686,107848.36
id-3381,Q6TUJ5,107849.78
id-2199,P48499,107876.07
id-2310,O15826,1079.18
id-5300,Q4QBL1,1079.48
id-384,O97193,1079.8
id-3042,Q6TUJ5,107905.45
id-4319,Q6TUJ5,107906.87
id-1517,P48499,107922.39
id-156,Q4QHJ8,107925.0
id-2679,Q4QBL1,10794.53
id-1948,Q4QBL1,107946.57
id-4881,Q6TUJ5,10795.97
id-1656,Q6TUJ5,107966.31
id-621,Q4QHJ8,107968.68
id-1152,Q27686,107972.65
id-1071,Q6TUJ5,107985.99
id-2410,P48499,10799.34
id-2776,Q6TUJ5,108.01
id-4861,O15826,108.05
id-1137,O97193,108.17
id-430,P48499,108.26
id-125,Q4QBL1,108.3
id-3075,O15826,108.4
id-4937,O97193,108.4
id-1280,O15826,108.69
id-2539,Q4QBL1,108.72
id-5006,O97193,108.79
id-158,O15826,108.81
id-4109,O97193,108.81
id-1067,Q4QBL1,108.94
id-1035,O97193,108.94
id-751,Q4QHJ8,108.97
id-1258,O97193,1080.2
id-540,Q4QBL1,1080.4
id-4150,Q6TUJ5,1080.52
id-3909,Q27686,10800.76
id-1754,Q4QHJ8,10802.23
id-2212,Q6TUJ5,10802.4
id-2434,Q6TUJ5,108037.93
id-3855,Q4QBL1,10804.51
id-270,Q4QBL1,10804.51
id-4611,Q4QBL1,10804.51
id-4642,Q4QBL1,10804.51
id-3998,Q4QBL1,10804.51
id-317,Q4QHJ8,10805.26
id-4659,Q27686,108062.78
id-749,P48499,1080677.66
id-3692,Q27686,108084.32
id-437,Q4QHJ8,108086.75
id-861,O15826,10809.61
id-2780,Q27686,10809.99
id-215,P48499,10811.12
id-799,Q6TUJ5,10811.16
id-799,P48499,10811.58
id-3166,O15826,10812.66
id-3805,Q27686,10815.41
id-788,P48499,10815.5
id-4395,Q6TUJ5,10815.74
id-2465,P48499,108159.05
id-1614,Q6TUJ5,10818.99
id-834,Q6TUJ5,10818.99
id-1191,O15826,1082.02
id-781,Q4QHJ8,1082.88
id-1742,Q4QHJ8,108217.02
id-505,Q4QBL1,10823.92
id-1018,P48499,10825.59
id-513,O97193,1083.44
id-1910,Q27686,1083.65
id-1419,Q27686,1083.73
id-667,Q4QBL1,10830.36
id-866,Q6TUJ5,10831.0
id-1496,Q27686,1083267.41
id-2315,Q6TUJ5,10834.47
id-5269,Q6TUJ5,10835.45
id-2702,Q27686,108355.29
id-1081,Q6TUJ5,108358.62
id-4569,Q4QBL1,10838.11
id-3370,Q4QBL1,10839.71
id-2085,P48499,108399.56
id-3076,Q27686,1084.05
id-547,Q4QHJ8,1084.34
id-990,Q4QBL1,1084.42
id-2088,Q27686,10840.63
id-668,Q6TUJ5,10840.74
id-836,P48499,10841.13
id-1767,P48499,10841.13
id-649,O97193,10844.88
id-622,Q4QBL1,10848.83
id-2632,P48499,108492.85
id-4696,Q4QBL1,1085.33
id-1551,Q6TUJ5,1085.48
id-1922,Q4QBL1,1085.5
id-925,P48499,1085.92
id-987,P48499,108519.24
id-2387,Q27686,10852.67
id-3741,Q27686,10854.06
id-322,Q4QHJ8,10855.64
id-2025,Q4QBL1,108570.72
id-4853,Q6TUJ5,1085890.8
id-1798,Q4QBL1,1086.28
id-4365,Q4QBL1,1086.65
id-537,Q4QBL1,1086.83
id-2379,Q6TUJ5,10860.14
id-1432,Q27686,10862.84
id-2281,Q4QBL1,10864.36
id-2263,P48499,10865.11
id-3536,Q6TUJ5,10868.07
id-4516,Q4QBL1,1087.28
id-1404,Q6TUJ5,1087.52
id-1229,Q6TUJ5,10870.67
id-1930,Q4QBL1,10870.73
id-2294,Q4QHJ8,10873.8
id-543,P48499,10877.16
id-1988,Q27686,10877.31
id-651,Q27686,108782.64
id-57,Q6TUJ5,10879.96
id-2058,Q27686,108791.42
id-693,O15826,1088.27
id-609,Q6TUJ5,10880.64
id-1941,P48499,10880.87
id-2721,Q6TUJ5,10880.93
id-719,Q4QBL1,10881.33
id-3773,Q4QHJ8,108814.65
id-2243,Q6TUJ5,10882.73
id-1902,P48499,10885.74
id-1821,Q27686,1089.7
id-3827,Q4QBL1,10890.47
id-857,Q27686,10890.93
id-858,Q27686,10890.93
id-3474,Q4QHJ8,10896.74
id-372,P48499,108992.63
id-1877,O97193,109.02
id-774,P48499,109.11
id-1034,O97193,109.11
id-1354,Q6TUJ5,109.15
id-1251,Q4QBL1,109.34
id-4921,O15826,109.35
id-1057,P48499,109.39
id-2796,O15826,109.39
id-2111,Q27686,109.52
id-5222,O15826,109.52
id-3088,Q4QBL1,109.54
id-633,O15826,109.56
id-5350,O97193,109.66
id-1605,Q4QHJ8,109.67
id-766,Q4QBL1,109.72
id-487,Q27686,109.75
id-3125,O97193,109.76
id-2806,O15826,109.82
id-699,O15826,109.86
id-1510,O15826,109.94
id-4151,Q27686,109.97
id-299,O15826,1090.86
id-4040,Q4QHJ8,109009.75
id-1809,P48499,10901.75
id-2715,Q27686,109050.87
id-1740,Q4QHJ8,109067.99
id-2076,Q6TUJ5,109074.34
id-3814,Q6TUJ5,10909.33
id-3977,Q4QBL1,10909.63
id-4235,Q27686,109099.43
id-1802,O15826,1091.01
id-2866,O15826,1091.82
id-3701,Q4QBL1,10917.51
id-597,Q27686,109177.38
id-1716,O97193,10919.98
id-3366,Q6TUJ5,1092.37
id-4291,Q4QHJ8,109202.92
id-1971,Q4QHJ8,1092113.09
id-1740,O15826,10922.59
id-3248,Q27686,109223.18
id-2021,Q27686,10924.26
id-1677,Q4QHJ8,10924.97
id-3243,P48499,10927.25
id-3291,Q27686,109271.64
id-2731,Q4QBL1,10928.34
id-3724,P48499,109283.16
id-4150,P48499,1093.29
id-4523,O97193,1093.31
id-2346,O97193,1093.31
id-509,Q4QHJ8,10933.96
id-417,Q6TUJ5,10935.78
id-3051,O97193,10936.14
id-5078,P48499,10936.79
id-228,Q4QHJ8,10938.39
id-3481,Q27686,10939.52
id-2805,Q27686,1094.5
id-2668,Q6TUJ5,1094.52
id-631,Q4QHJ8,1094.55
id-3714,Q4QHJ8,1094.82
id-3460,Q4QHJ8,10941.7
id-2830,Q6TUJ5,10947.11
id-4656,P48499,10947.71
id-2606,P48499,1095.19
id-564,Q4QBL1,1095.44
id-3189,Q4QBL1,1095.74
id-2221,O97193,10951.27
id-5118,Q6TUJ5,10953.1
id-4577,Q27686,109588.29
id-1448,Q27686,109588.29
id-3672,Q4QHJ8,1096.1
id-4807,P48499,1096.3
id-1967,Q27686,1096.7
id-3044,O97193,109624.34
id-165,Q6TUJ5,1096671.34
id-5169,P48499,10968.67
id-1968,Q4QBL1,10970.78
id-4946,Q4QHJ8,10973.8
id-5342,P48499,109734.46
id-1522,Q6TUJ5,10977.79
id-536,Q27686,1098.82
id-2070,Q27686,1098.84
id-3027,Q4QBL1,10981.38
id-1688,O15826,10985.53
id-5095,Q27686,109864.12
id-672,Q27686,10987.55
id-314,O97193,10988.08
id-497,Q4QHJ8,1099.19
id-2283,Q27686,1099.45
id-2313,O15826,1099.7
id-729,Q4QHJ8,1099.86
id-267,Q4QBL1,1099.95
id-2329,Q27686,109929.7
id-2306,O15826,10993.43
id-2676,Q4QHJ8,10994.28
id-747,O15826,10994.59
id-359,Q27686,109953.24
id-360,Q27686,10997.2
id-322,Q27686,10997.3
id-717,Q6TUJ5,109972.26
id-3686,Q6TUJ5,109973.82
id-87,P48499,10998.48
id-375,P48499,10998.95
id-3880,Q6TUJ5,11.0
id-5360,O15826,11.01
id-1027,Q27686,11.02
id-4507,O97193,11.12
id-3821,O15826,11.13
id-4149,Q27686,11.13
id-2484,Q4QHJ8,11.18
id-2812,O97193,11.23
id-1349,Q27686,11.24
id-1733,O15826,11.24
id-2303,O15826,11.25
id-3295,O97193,11.35
id-2759,O97193,11.38
id-5301,Q4QBL1,11.38
id-1217,O15826,11.39
id-3088,O97193,11.42
id-2646,Q4QBL1,11.43
id-846,Q4QBL1,11.43
id-4172,Q4QBL1,11.44
id-466,O97193,11.45
id-5359,Q27686,11.45
id-1201,O97193,11.5
id-1832,Q4QBL1,11.53
id-2273,O15826,11.57
id-4721,O15826,11.57
id-1457,O15826,11.58
id-3880,P48499,11.6
id-1255,O15826,11.64
id-454,O15826,11.7
id-4535,O15826,11.7
id-1352,O97193,11.71
id-968,O15826,11.73
id-3573,O15826,11.74
id-4223,O15826,11.74
id-1198,O15826,11.81
id-4061,Q27686,11.85
id-5133,O15826,11.87
id-2492,O15826,11.99
id-629,O97193,11.99
id-2862,Q4QBL1,110.03
id-1082,O97193,110.04
id-2230,Q6TUJ5,110.22
id-2760,O97193,110.51
id-3156,Q4QBL1,110.55
id-4548,P48499,110.63
id-3313,O97193,110.75
id-1002,Q4QBL1,110.77
id-5032,Q4QBL1,110.79
id-6,P48499,110.87
id-1947,P48499,110.87
id-1160,O97193,110.97
id-3819,O15826,11000.44
id-651,O97193,11001.56
id-1701,O97193,11002.65
id-3561,Q27686,110023.46
id-142,P48499,110031.13
id-4621,P48499,11006.14
id-133,Q27686,11006.18
id-3741,Q4QHJ8,11006.82
id-2192,Q4QHJ8,11008.7
id-740,Q27686,11013.36
id-2515,Q4QBL1,11015.69
id-440,Q4QBL1,11016.9
id-871,Q4QHJ8,1102.0
id-1031,P48499,1102.22
id-3471,Q4QHJ8,110201.67
id-1501,Q4QBL1,110207.96
id-2339,P48499,11022.01
id-1886,Q27686,11022.56
id-3734,Q4QBL1,110238.46
id-920,P48499,11024.17
id-341,Q4QBL1,11025.07
id-1154,Q27686,11025.78
id-2015,O97193,11027.91
id-4814,Q6TUJ5,110274.96
id-612,Q27686,110298.93
id-2176,Q6TUJ5,1103.27
id-2601,Q4QBL1,1103.48
id-258,Q27686,1103.74
id-4588,Q27686,11031.11
id-1249,P48499,110312.92
id-976,P48499,110313.16
id-3733,P48499,110374.47
id-597,O97193,11038.29
id-2460,Q4QBL1,11039.45
id-3077,Q27686,1104.39
id-4415,O97193,1104.41
id-398,Q4QBL1,1104.86
id-2531,Q4QHJ8,1104.94
id-3067,O97193,11041.18
id-2342,Q4QBL1,11041.23
id-287,Q4QHJ8,11041.77
id-3706,Q27686,11044.57
id-927,O97193,11044.97
id-357,P48499,110445.5
id-4530,O97193,11045.19
id-873,Q6TUJ5,110459.03
id-1235,Q4QBL1,11048.43
id-2148,O97193,11049.91
id-3032,P48499,110493.23
id-3679,O15826,1105.06
id-319,O97193,1105.31
id-3716,Q27686,110534.06
id-2653,P48499,110547.05
id-2528,Q6TUJ5,11055.02
id-5232,P48499,110553.79
id-1596,O97193,11057.07
id-1292,Q6TUJ5,1106.82
id-1588,Q4QBL1,1106.92
id-1764,Q6TUJ5,11060.48
id-4664,O97193,11062.55
id-1264,O97193,11063.84
id-4771,O15826,110677.67
id-174,Q4QBL1,11068.82
id-3178,P48499,11069.79
id-580,Q4QBL1,1107.68
id-3512,Q27686,110708.6
id-861,Q27686,110740.87
id-3587,O15826,11076.06
id-3396,P48499,110765.38
id-2323,Q6TUJ5,110780.03
id-4575,Q4QBL1,1108.06
id-2398,Q27686,1108.9
id-1868,Q4QHJ8,1108.94
id-4300,Q6TUJ5,11080.15
id-2598,O97193,11084.29
id-1747,Q6TUJ5,110855.77
id-189,Q4QHJ8,110868.62
id-4299,Q6TUJ5,110871.05
id-942,O15826,1109.17
id-394,O15826,1109.28
id-3785,Q4QBL1,1109.69
id-1902,Q4QBL1,1109.83
id-4020,O97193,1109.89
id-2280,O15826,1109.9
id-1256,O97193,11092.54
id-3522,Q27686,11095.12
id-423,Q4QBL1,11096.26
id-2705,Q4QHJ8,11098.29
id-3500,O15826,111.0
id-888,O15826,111.12
id-5345,O15826,111.24
id-2291,Q4QHJ8,111.27
id-224,O15826,111.41
id-4169,O15826,111.43
id-4627,O97193,111.44
id-5153,O97193,111.5
id-4412,O97193,111.51
id-112,O15826,111.55
id-4941,P48499,111.87
id-670,Q4QBL1,111.87
id-1982,Q27686,1110.33
id-2090,Q4QBL1,1110.38
id-3848,Q6TUJ5,11102.19
id-3652,P48499,11103.34
id-563,Q6TUJ5,11105.22
id-99,Q4QBL1,111057.7
id-1789,Q6TUJ5,111072.15
id-1971,Q27686,1110796.51
id-1149,Q6TUJ5,111085.57
id-2772,Q4QHJ8,1111.02
id-1741,Q27686,1111.05
id-1830,Q27686,1111.14
id-525,O15826,1111.16
id-539,Q4QBL1,1111.95
id-4658,Q27686,111109.96
id-3068,Q4QBL1,111113.13
id-3309,Q27686,11112.46
id-3150,O15826,11112.67
id-4927,Q6TUJ5,11114.21
id-1315,Q6TUJ5,111157.18
id-3399,P48499,11117.32
id-5389,Q6TUJ5,11119.1
id-2502,Q6TUJ5,111193.8
id-1795,Q4QBL1,1112.18
id-3078,O97193,1112.35
id-3017,O97193,1112.35
id-2828,Q4QBL1,1112.43
id-128,Q4QBL1,11120.82
id-5325,Q4QHJ8,1112108.98
id-2116,Q4QBL1,111221.89
id-2330,Q6TUJ5,111243.99
id-335,Q6TUJ5,111267.75
id-3355,Q27686,111274.29
id-2455,O15826,11129.9
id-3584,Q4QHJ8,1113.31
id-2859,O97193,1113.73
id-1507,O97193,1113.78
id-752,O97193,1113.82
id-277,P48499,1113.86
id-3591,O97193,1113.97
id-5227,P48499,11134.54
id-495,Q27686,11134.98
id-3124,Q27686,111344.93
id-4817,Q6TUJ5,111347.43
id-2673,Q4QHJ8,11138.11
id-1371,P48499,11139.75
id-2496,Q6TUJ5,111396.53
id-1298,P48499,1114.64
id-2794,O97193,1114.72
id-4861,Q27686,1114.74
id-4868,Q4QBL1,1114.89
id-3175,Q6TUJ5,1114.89
id-3770,P48499,111455.68
id-694,O15826,11146.46
id-206,Q4QHJ8,1114984.6
id-192,Q4QHJ8,1115.39
id-4539,Q27686,111508.13
id-2974,P48499,111538.25
id-3813,Q4QHJ8,11154.12
id-22,O15826,11154.85
id-1571,Q4QBL1,11156.89
id-1729,Q4QBL1,11156.89
id-4053,Q6TUJ5,11158.04
id-955,P48499,11158.26
id-975,P48499,11159.97
id-674,Q4QBL1,1116.23
id-3507,Q4QBL1,1116.46
id-535,Q4QBL1,1116.76
id-2757,Q27686,11162.72
id-505,Q4QHJ8,11167.22
id-3487,P48499,11169.0
id-1856,Q4QBL1,11169.14
id-2101,P48499,11169.95
id-123,O15826,1117.69
id-714,Q4QBL1,1117.87
id-585,P48499,11173.49
id-1026,Q4QBL1,11174.81
id-3711,P48499,11174.88
id-447,Q6TUJ5,11175.67
id-1776,O15826,11177.87
