zinc_id,pid,Kd,DeepPurpose_score
ZINC000000001886,Q6TUJ5,3.0108542442321777,284958.76
ZINC000000001098,Q6TUJ5,3.0127761363983154,22354.27
ZINC000000895040,Q27686,3.0130741596221924,71407.85
ZINC000052986906,Q27686,3.013204336166382,88544.52
ZINC000053122793,Q27686,3.013204336166382,88544.52
ZINC000000897288,Q6TUJ5,3.013965845108032,403017.84
ZINC000019230121,P48499,3.0165805816650386,98768.49
ZINC000003869774,P48499,3.017451286315918,29646.17
ZINC000005514900,O15826,3.0181427001953125,650.96
ZINC000003860188,P48499,3.018272399902344,2980.2
ZINC000013545632,O15826,3.018420696258545,3483.83
ZINC000002530725,Q6TUJ5,3.0201542377471924,195476.6
ZINC000017836367,Q6TUJ5,3.0201542377471924,195476.6
ZINC000013545678,Q6TUJ5,3.0201542377471924,195476.6
ZINC000002041302,Q6TUJ5,3.0201542377471924,195476.6
ZINC000018279893,Q6TUJ5,3.0201542377471924,195476.6
ZINC000005131989,Q6TUJ5,3.0201542377471924,195476.6
ZINC000001532640,Q6TUJ5,3.0201542377471924,195476.6
ZINC000001847395,Q27686,3.020588159561157,51640.08
ZINC000001532805,O97193,3.0209641456604004,17349.4
ZINC000003882034,Q6TUJ5,3.022013664245605,45468.59
ZINC000001530348,P48499,3.022746562957764,23005.22
ZINC000003860151,P48499,3.0236563682556152,423271.11
ZINC000003983907,P48499,3.0236566066741943,423271.11
ZINC000001081066,P48499,3.024787187576294,316655.46
ZINC000001532522,Q6TUJ5,3.024910449981689,21732.92
ZINC000002020259,Q27686,3.0254302024841313,7915.48
ZINC000001532620,O97193,3.0278844833374023,6928.7
ZINC000000000920,Q27686,3.0328140258789062,12200.06
ZINC000000968345,Q6TUJ5,3.0337040424346924,101911.24
ZINC000003651680,Q6TUJ5,3.0337040424346924,101911.24
ZINC000019166991,Q4QHJ8,3.0339777469635014,28390.94
ZINC000001532556,Q27686,3.0347669124603267,12671.19
ZINC000018168715,O15826,3.035423994064331,346.0
ZINC000000004285,Q6TUJ5,3.036662578582764,150359.27
ZINC000096077883,Q6TUJ5,3.03696608543396,20334.38
ZINC000002035094,Q6TUJ5,3.03696608543396,20334.38
ZINC000003869576,Q6TUJ5,3.038621425628662,17753.92
ZINC000002379161,Q6TUJ5,3.038621425628662,17753.92
ZINC000002388372,Q27686,3.039875030517578,138709.91
ZINC000000105246,Q27686,3.0413713455200195,73927.96
ZINC000038139367,P48499,3.041399955749512,439994.65
ZINC000002016052,Q6TUJ5,3.0439932346343994,121202.04
ZINC000000000371,Q6TUJ5,3.0455760955810547,12685.91
ZINC000000114386,Q6TUJ5,3.0455760955810547,12685.91
ZINC000003782550,Q6TUJ5,3.04561448097229,48704.45
ZINC000053122793,Q6TUJ5,3.0476131439208984,166644.61
ZINC000052986906,Q6TUJ5,3.0476131439208984,166644.61
ZINC000000968354,Q6TUJ5,3.0479650497436523,70685.98
ZINC000000968353,Q6TUJ5,3.0479650497436523,70685.98
ZINC000000901335,P48499,3.048564910888672,4277.11
ZINC000095618557,P48499,3.0498299598693848,45895.32
ZINC000095618558,P48499,3.0498299598693848,45895.32
ZINC000004658552,O97193,3.0522050857543945,3534.02
ZINC000000896695,Q27686,3.054339408874512,79668.58
ZINC000038139367,Q27686,3.0576763153076167,288408.08
ZINC000000897143,Q27686,3.0578491687774663,42223.95
ZINC000000897107,Q6TUJ5,3.0580379962921143,100786.69
ZINC000001530283,Q27686,3.058058261871338,152736.15
ZINC000003589203,P48499,3.059324026107788,51041.22
ZINC000002016052,P48499,3.060059070587158,100257.03
ZINC000004811698,O15826,3.0624909400939937,388.54
ZINC000000039112,Q6TUJ5,3.062556266784668,176499.87
ZINC000245189278,O97193,3.064366102218628,26406.91
ZINC000000001217,Q6TUJ5,3.0644009113311768,37654.68
ZINC000000402766,Q6TUJ5,3.0644009113311768,37654.68
ZINC000004284473,Q6TUJ5,3.0664803981781006,58086.76
ZINC000001853454,Q6TUJ5,3.067016124725342,55062.29
ZINC000001532680,P48499,3.0696966648101807,31110.13
ZINC000037253587,P48499,3.0698611736297607,124981.4
ZINC000000402956,O15826,3.0701322555541988,5297.42
ZINC000003079364,O15826,3.0701322555541988,5297.42
ZINC000000896546,Q6TUJ5,3.071860313415528,461483.78
ZINC000005838479,Q6TUJ5,3.0721969604492188,15983.2
ZINC000002578948,Q6TUJ5,3.0721969604492188,15983.2
ZINC000003830387,Q6TUJ5,3.073694944381714,287814.8
ZINC000000000558,O15826,3.0753519535064697,7031.27
ZINC000000388198,O15826,3.0753519535064697,7031.27
ZINC000053122793,O97193,3.075860023498535,30478.86
ZINC000052986906,O97193,3.075860023498535,30478.86
ZINC000001530757,Q6TUJ5,3.077277183532715,1240083.09
ZINC000002539484,O97193,3.0780153274536133,139702.31
ZINC000020230701,Q6TUJ5,3.0783791542053223,208214.06
ZINC000000895330,P48499,3.0786941051483154,16452.05
ZINC000001693386,P48499,3.0813333988189697,249457.46
ZINC000034676245,P48499,3.082281827926636,19662.69
ZINC000034676244,P48499,3.082281827926636,19662.69
ZINC000000155905,Q27686,3.083014488220215,13303.38
ZINC000003831551,Q27686,3.083014488220215,13303.38
ZINC000100009383,Q6TUJ5,3.083873748779297,20994.26
ZINC000100008403,Q6TUJ5,3.083873748779297,20994.26
ZINC000019166991,Q27686,3.084740400314331,31589.74
ZINC000000901736,Q6TUJ5,3.0852296352386475,292472.45
ZINC000000895457,Q6TUJ5,3.0852296352386475,292472.45
ZINC000002539702,Q27686,3.0861895084381104,352098.55
ZINC000002539484,P48499,3.0872592926025386,481646.37
ZINC000000001795,Q6TUJ5,3.087806701660156,196431.0
ZINC000003589203,Q27686,3.0881404876708984,48135.72
ZINC000005838789,Q6TUJ5,3.0888490676879883,15555.98
ZINC000002578897,Q6TUJ5,3.0888490676879883,15555.98
ZINC000001531006,P48499,3.089048147201538,198066.75
ZINC000001531007,P48499,3.089048147201538,198066.75
ZINC000000332752,P48499,3.090240955352783,116260.98
ZINC000002016052,O97193,3.0906767845153813,21094.68
ZINC000095618907,O97193,3.094029188156128,512.11
ZINC000019166991,Q6TUJ5,3.0948085784912114,58447.9
ZINC000001847395,O15826,3.0952720642089844,21740.8
ZINC000000158593,Q6TUJ5,3.099787712097168,620134.58
ZINC000002516268,Q6TUJ5,3.100064754486084,10396.0
ZINC000008674155,Q6TUJ5,3.100064754486084,10396.0
ZINC000000388081,O15826,3.100417375564575,35.92
ZINC000001532530,O97193,3.1011028289794917,2028.36
ZINC000001532678,O97193,3.1011028289794917,2028.36
ZINC000001693386,O15826,3.102064609527588,10764.82
ZINC000038139367,Q4QHJ8,3.1047708988189697,285183.49
ZINC000036533634,O97193,3.1069529056549072,9428.4
ZINC000000895703,Q27686,3.1076290607452397,15798.26
ZINC000000895077,Q27686,3.1076290607452397,15798.26
ZINC000000039905,P48499,3.1092514991760254,152543.42
ZINC000012358719,Q6TUJ5,3.1099987030029297,901139.99
ZINC000000895077,O97193,3.11112642288208,2935.93
ZINC000000895703,O97193,3.11112642288208,2935.93
ZINC000000083315,P48499,3.1119763851165767,14150.68
ZINC000003645145,P48499,3.1134707927703857,31018.01
ZINC000013545636,Q6TUJ5,3.1154496669769287,70647.73
ZINC000013545634,Q6TUJ5,3.1154496669769287,70647.73
ZINC000020230701,O97193,3.115828037261963,48368.24
ZINC000018168715,O97193,3.116590976715088,584.28
ZINC000000001548,P48499,3.1177685260772705,47011.85
ZINC000000001797,Q6TUJ5,3.1193921566009517,65003.36
ZINC000018113502,Q6TUJ5,3.1197295188903813,105115.44
ZINC000000039905,Q6TUJ5,3.120670795440674,251289.38
ZINC000000001505,Q6TUJ5,3.1209735870361333,49528.5
ZINC000000010163,O97193,3.123400449752808,847.17
ZINC000000010164,O97193,3.123400449752808,847.17
ZINC000001532805,Q27686,3.123936891555786,7873.48
ZINC000019166991,O15826,3.124020338058472,2336.6
ZINC000000492792,O97193,3.1244945526123047,1229.95
ZINC000001089661,O97193,3.1244945526123047,1229.95
ZINC000000039112,Q27686,3.1248836517333984,65826.88
ZINC000000001504,Q27686,3.125291347503662,47655.08
ZINC000000001554,P48499,3.1253902912139893,42179.33
ZINC000001532844,Q6TUJ5,3.1257755756378174,16167.33
ZINC000001532843,Q6TUJ5,3.1257755756378174,16167.33
ZINC000038139367,Q6TUJ5,3.1263670921325684,620608.32
ZINC000001531006,Q27686,3.126625299453736,134195.59
ZINC000001531007,Q27686,3.126625299453736,134195.59
ZINC000001482154,Q27686,3.129544734954834,8474.52
ZINC000000901555,Q6TUJ5,3.13017201423645,146424.15
ZINC000000901552,Q6TUJ5,3.13017201423645,146424.15
ZINC000003645145,Q27686,3.1304633617401123,18048.46
ZINC000000002005,Q6TUJ5,3.1321222782135014,1012807.2
ZINC000001656327,Q6TUJ5,3.1330697536468506,388677.67
ZINC000004748451,Q6TUJ5,3.1330697536468506,388677.67
ZINC000008383206,O15826,3.1335670948028564,2335.74
ZINC000100353889,Q27686,3.135087490081787,149192.2
ZINC000001530348,O97193,3.1362214088439937,1025.63
ZINC000095618907,P48499,3.136610984802246,13428.94
ZINC000000005152,Q6TUJ5,3.1376516819000244,32168.73
ZINC000001532522,P48499,3.1377882957458496,23081.6
ZINC000000158593,P48499,3.1382882595062256,417252.32
ZINC000001530660,Q4QHJ8,3.13904070854187,576.84
ZINC000001530659,Q4QHJ8,3.13904070854187,576.84
ZINC000000586584,O97193,3.13911771774292,1165.91
ZINC000001530938,Q6TUJ5,3.141085147857666,1258405.52
ZINC000003861492,Q6TUJ5,3.1416606903076167,95416.36
ZINC000000895040,O15826,3.1425054073333736,9755.78
ZINC000001532673,P48499,3.14258337020874,22940.57
ZINC000000586584,P48499,3.142807483673096,26345.63
ZINC000005651105,O15826,3.1428835391998287,4765.41
ZINC000005651434,O15826,3.1428835391998287,4765.41
ZINC000001532620,P48499,3.143887758255005,32053.44
ZINC000000164000,Q27686,3.1442618370056152,707162.16
ZINC000005134248,O15826,3.1450014114379883,13313.52
ZINC000100051350,O15826,3.1450014114379883,13313.52
ZINC000002539484,Q6TUJ5,3.145571231842041,663239.0
ZINC000003794714,Q27686,3.14591646194458,43845.19
ZINC000003995890,Q27686,3.14591646194458,43845.19
ZINC000003870515,Q27686,3.14591646194458,43845.19
ZINC000000899004,Q27686,3.14591646194458,43845.19
ZINC000013612564,Q27686,3.14591646194458,43845.19
ZINC000003870514,Q27686,3.14591646194458,43845.19
ZINC000001636704,Q27686,3.14591646194458,43845.19
ZINC000006021033,Q6TUJ5,3.1472463607788086,115461.27
ZINC000006036847,Q6TUJ5,3.1472463607788086,115461.27
ZINC000004658553,O97193,3.147696256637573,5168.2
ZINC000001530660,P48499,3.1484911441802983,3844.42
ZINC000001530659,P48499,3.1484911441802983,3844.42
ZINC000001847395,Q4QHJ8,3.1501810550689697,50972.17
ZINC000000001684,Q6TUJ5,3.1516287326812744,773997.12
ZINC000000599985,Q27686,3.15236234664917,115018.36
ZINC000000895342,O97193,3.155466794967652,181.89
ZINC000000895034,O97193,3.155466794967652,181.89
ZINC000000332752,Q27686,3.156273603439331,79155.38
ZINC000003812874,Q6TUJ5,3.1563491821289062,77939.99
ZINC000013550868,O15826,3.1563720703125,546.37
ZINC000000057058,O15826,3.1572823524475098,43.76
ZINC000005975487,O15826,3.158375024795532,19602.55
ZINC000000896695,O15826,3.1586072444915767,11753.57
ZINC000000895199,Q27686,3.1593992710113525,1012059.09
ZINC000003860151,Q27686,3.1596624851226807,214112.13
ZINC000003983907,Q27686,3.1596624851226807,214112.13
ZINC000095618907,Q27686,3.161784648895264,6746.57
ZINC000003833800,Q6TUJ5,3.1640007495880127,1492814.16
ZINC000003861213,Q6TUJ5,3.1640007495880127,1492814.16
ZINC000000897105,O97193,3.1643784046173096,178.89
ZINC000096077882,O97193,3.1643784046173096,178.89
ZINC000001847395,Q4QBL1,3.164435386657715,35501.7
ZINC000001531036,Q6TUJ5,3.1644656658172607,43146.53
ZINC000000001554,Q27686,3.1663382053375244,41742.53
ZINC000000266964,P48499,3.166856050491333,1187399.56
ZINC000000001795,P48499,3.1671342849731445,115558.87
ZINC000000158585,O15826,3.168407201766968,15780.74
ZINC000008220699,O97193,3.1703221797943115,37188.6
ZINC000004658577,Q27686,3.1723546981811523,39653.18
ZINC000003645145,Q6TUJ5,3.1723709106445312,42102.8
ZINC000001530756,Q6TUJ5,3.1726958751678467,189319.13
ZINC000019795995,O15826,3.173607349395752,20.31
ZINC000000895457,Q27686,3.1747915744781494,98090.45
ZINC000000901736,Q27686,3.1747915744781494,98090.45
ZINC000002167062,Q6TUJ5,3.1750562191009517,472633.81
ZINC000001482154,Q6TUJ5,3.1757292747497563,21445.68
ZINC000000039905,O97193,3.176078081130981,15062.17
ZINC000005975487,Q27686,3.1781651973724365,65836.85
ZINC000001847395,Q6TUJ5,3.1788253784179688,121265.6
ZINC000000968353,O15826,3.1799027919769287,1791.94
ZINC000000968354,O15826,3.1799027919769287,1791.94
ZINC000000125006,Q6TUJ5,3.1823225021362305,49955.09
ZINC000019364225,P48499,3.1824183464050293,347319.4
ZINC000005651434,Q6TUJ5,3.1839110851287837,141734.3
ZINC000005651105,Q6TUJ5,3.1839110851287837,141734.3
ZINC000003079340,Q6TUJ5,3.185234785079956,11543.86
ZINC000000154729,Q6TUJ5,3.185234785079956,11543.86
ZINC000256057132,O15826,3.1852834224700928,1014.85
ZINC000100008275,P48499,3.189424991607666,4896.39
ZINC000000155694,P48499,3.189424991607666,4896.39
ZINC000002035094,O97193,3.1911628246307373,156.99
ZINC000096077883,O97193,3.1911628246307373,156.99
ZINC000000895969,O97193,3.191516876220703,6046.43
ZINC000000002233,O97193,3.192093133926392,2808.25
ZINC000038139367,O15826,3.1924335956573486,74325.63
ZINC000003830220,Q6TUJ5,3.1928727626800537,66672.17
ZINC000095618907,O15826,3.1934735774993896,315.79
ZINC000001532526,Q27686,3.1944980621337886,12237.04
ZINC000008214514,O15826,3.1956069469451904,2470.47
ZINC000001081066,O97193,3.1960549354553223,50172.38
ZINC000065740836,Q6TUJ5,3.197047472000122,51989.62
ZINC000000895042,O97193,3.1979968547821045,397.49
ZINC000002539484,Q4QHJ8,3.1982884407043457,334359.6
ZINC000000000920,O97193,3.200164318084717,818.25
ZINC000100008275,Q4QHJ8,3.200495958328247,1237.31
ZINC000000155694,Q4QHJ8,3.200495958328247,1237.31
ZINC000014658068,O97193,3.200791597366333,80202.9
ZINC000002539484,O15826,3.2039225101470947,80924.69
ZINC000000967474,O97193,3.2042973041534424,8748.32
ZINC000000967473,O97193,3.2042973041534424,8748.32
ZINC000002539484,Q27686,3.206437826156616,331439.56
ZINC000000902159,P48499,3.206947326660156,199989.43
ZINC000001530427,O97193,3.2074079513549805,53633.47
ZINC000013512224,Q6TUJ5,3.207723379135132,13950.78
ZINC000001532522,O97193,3.209075450897217,2596.14
ZINC000003812964,P48499,3.21113920211792,173781.71
ZINC000003872449,P48499,3.21113920211792,173781.71
ZINC000003875768,O15826,3.2120471000671387,72870.73
ZINC000019363537,O15826,3.212829113006592,69643.14
ZINC000008220699,O15826,3.2128419876098637,18949.99
ZINC000008214542,P48499,3.2134270668029785,35441.17
ZINC000003870472,O15826,3.2143733501434326,206.49
ZINC000002585429,O15826,3.2143733501434326,206.49
ZINC000001492231,O15826,3.2143733501434326,206.49
ZINC000001492232,O15826,3.2143733501434326,206.49
ZINC000001492251,O15826,3.2143733501434326,206.49
ZINC000001492250,O15826,3.2143733501434326,206.49
ZINC000000004949,O97193,3.2148559093475337,11063.84
ZINC000006827595,P48499,3.215605497360229,198975.46
ZINC000001482113,O97193,3.2156245708465576,2376.99
ZINC000003869774,Q27686,3.2186179161071777,30553.68
ZINC000003860153,Q6TUJ5,3.218713760375977,93813.48
ZINC000003860152,Q6TUJ5,3.218713760375977,93813.48
ZINC000002016052,Q4QHJ8,3.219287395477295,52360.89
ZINC000006050663,O15826,3.2199528217315674,2264.18
ZINC000003643731,P48499,3.2202332019805913,81670.91
ZINC000005134248,Q27686,3.220327615737915,102260.62
ZINC000100051350,Q27686,3.220327615737915,102260.62
ZINC000013514753,Q27686,3.2204968929290767,81058.52
ZINC000000895703,Q6TUJ5,3.22074031829834,31198.86
ZINC000000895077,Q6TUJ5,3.22074031829834,31198.86
ZINC000100070937,P48499,3.221190452575684,4218.56
ZINC000008214397,P48499,3.224251270294189,54470.96
ZINC000008220828,P48499,3.224251270294189,54470.96
ZINC000008214542,O97193,3.225048065185547,6225.06
ZINC000000001944,O15826,3.2250773906707764,280648.39
ZINC000002578948,O97193,3.22537612915039,2019.35
ZINC000005838479,O97193,3.22537612915039,2019.35
ZINC000000213065,O15826,3.227189540863037,879.39
ZINC000000002202,Q6TUJ5,3.2299518585205083,26042.22
ZINC000084397769,O97193,3.230703592300415,2376.43
ZINC000008214397,O97193,3.2311043739318848,18183.8
ZINC000008220828,O97193,3.2311043739318848,18183.8
ZINC000000901061,O97193,3.2314441204071045,837.34
ZINC000004811698,Q6TUJ5,3.231969118118286,59981.2
ZINC000000000558,Q6TUJ5,3.2319881916046143,156032.09
ZINC000000388198,Q6TUJ5,3.2319881916046143,156032.09
ZINC000001532678,Q27686,3.2330844402313232,7057.11
ZINC000001532530,Q27686,3.2330844402313232,7057.11
ZINC000000008492,Q6TUJ5,3.233344078063965,289056.86
ZINC000003830347,O15826,3.2336237430572514,4158.54
ZINC000017971067,O97193,3.2347488403320312,4739.16
ZINC000000895271,O97193,3.2347488403320312,4739.16
ZINC000000001927,O97193,3.2365975379943848,647769.42
ZINC000000105196,O97193,3.2365975379943848,647769.42
ZINC000005134113,Q27686,3.237107753753662,1554.11
ZINC000005134119,Q27686,3.237107753753662,1554.11
ZINC000001675415,O15826,3.238718271255493,57548.51
ZINC000004284473,O15826,3.238882780075073,495.17
ZINC000084843283,Q6TUJ5,3.2406816482543945,673202.17
ZINC000084462581,Q6TUJ5,3.242748260498047,146391.67
ZINC000001530659,Q4QBL1,3.243119478225708,872.76
ZINC000001530660,Q4QBL1,3.243119478225708,872.76
ZINC000005850277,Q4QHJ8,3.24314546585083,82732.1
ZINC000001529732,Q27686,3.2432124614715576,84533.74
ZINC000001482197,Q6TUJ5,3.2457866668701167,240410.04
ZINC000001639567,Q6TUJ5,3.2457866668701167,240410.04
ZINC000000896663,Q6TUJ5,3.2457866668701167,240410.04
ZINC000001712524,O15826,3.2460756301879883,22517.79
ZINC000150307441,Q27686,3.2462563514709477,3453.33
ZINC000256066513,Q27686,3.2462563514709477,3453.33
ZINC000104375779,Q27686,3.2462563514709477,3453.33
ZINC000100053150,Q27686,3.2462563514709477,3453.33
ZINC000038523228,Q27686,3.2462563514709477,3453.33
ZINC000100053153,Q27686,3.2462565898895264,3453.33
ZINC000001856991,Q27686,3.2462565898895264,3453.33
ZINC000002077807,Q6TUJ5,3.2463970184326167,346070.85
ZINC000000001233,Q6TUJ5,3.2467577457427983,13693.58
ZINC000037253587,Q27686,3.2476379871368413,77611.65
ZINC000018167382,O15826,3.247767925262451,13071.25
ZINC000001769275,O97193,3.247779130935669,21547.74
ZINC000003861770,Q27686,3.2485768795013428,165416.59
ZINC000020230701,O15826,3.2485942840576167,25701.24
ZINC000000005878,Q6TUJ5,3.248692750930786,304340.54
ZINC000008101109,Q27686,3.2505872249603267,1551882.52
ZINC000008214542,Q27686,3.2507944107055664,11791.67
ZINC000030731184,Q6TUJ5,3.251293659210205,111629.16
ZINC000030731193,Q6TUJ5,3.251293659210205,111629.16
ZINC000030731188,Q6TUJ5,3.251293659210205,111629.16
ZINC000030731196,Q6TUJ5,3.251293659210205,111629.16
ZINC000000899004,O15826,3.2517397403717037,2110.11
ZINC000013612564,O15826,3.2517397403717037,2110.11
ZINC000003870515,O15826,3.2517397403717037,2110.11
ZINC000001636704,O15826,3.2517397403717037,2110.11
ZINC000003794714,O15826,3.2517397403717037,2110.11
ZINC000003870514,O15826,3.2517397403717037,2110.11
ZINC000003995890,O15826,3.2517397403717037,2110.11
ZINC000033506024,P48499,3.2517974376678467,192838.37
ZINC000000033882,Q27686,3.2521991729736333,81959.45
ZINC000004213449,Q27686,3.252413272857666,1420514.9
ZINC000002005550,O15826,3.252554655075073,2746.55
ZINC000008214397,Q27686,3.253568172454834,20423.7
ZINC000008220828,Q27686,3.253568172454834,20423.7
ZINC000000137884,Q6TUJ5,3.2539424896240234,28165.87
ZINC000033650255,O15826,3.255190134048462,1503.74
ZINC000033650254,O15826,3.255190134048462,1503.74
ZINC000000001548,Q27686,3.2567214965820312,45427.18
ZINC000000158593,O97193,3.2569503784179688,69475.5
ZINC000000896628,Q6TUJ5,3.2571375370025635,101835.97
ZINC000000001927,P48499,3.2574827671051025,1332796.87
ZINC000000105196,P48499,3.2574827671051025,1332796.87
ZINC000000001341,Q6TUJ5,3.257594585418701,56074.57
ZINC000256057132,Q6TUJ5,3.2583162784576416,37214.86
ZINC000000031164,Q6TUJ5,3.258836030960083,9896.75
ZINC000000031165,Q6TUJ5,3.258836030960083,9896.75
ZINC000006827595,Q27686,3.2589895725250244,104649.29
ZINC000006382803,Q6TUJ5,3.2590925693511963,151800.92
ZINC000001542907,Q6TUJ5,3.2596077919006348,28062.31
ZINC000000000741,Q6TUJ5,3.2604684829711914,26718.04
ZINC000000403033,Q6TUJ5,3.2604684829711914,26718.04
ZINC000000895081,O97193,3.261904239654541,668.25
ZINC000003831006,Q6TUJ5,3.2626950740814213,164357.96
ZINC000000900692,Q6TUJ5,3.2627985477447514,180798.87
ZINC000002016052,O15826,3.263128757476806,9740.9
ZINC000003860468,P48499,3.2634599208831787,24960.43
ZINC000003860469,P48499,3.2634601593017583,24960.43
ZINC000005838479,Q27686,3.2642183303833012,5697.4
ZINC000002578948,Q27686,3.2642183303833012,5697.4
ZINC000000156530,O97193,3.26568865776062,18691.21
ZINC000000897288,O15826,3.2659153938293457,30100.18
ZINC000000001028,P48499,3.267279148101806,110445.5
ZINC000001482154,O97193,3.2687020301818848,7591.88
ZINC000036533634,P48499,3.2688024044036865,72949.26
ZINC000000895360,Q27686,3.26898193359375,10608.6
