smile-id,smile
smile-222,CC(C)c1c(C(=O)Nc2ccccc2O)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O
smile-223,CC1=CC=C(C=C1)C1=CC(=NN1C1=CC=C(C=C1)S(N)(=O)=O)C(F)(F)F
smile-224,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCC2=C(C)C(OC(=O)CCC(O)=O)=C(C)C(C)=C2O1
smile-225,CC(C)(C)NC[C@H](O)COC1=NSN=C1N1CCOCC1
smile-226,C[C@@H](CO[C@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)/N=c1\cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1
smile-227,CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@]12C)C(C)=O
smile-228,O=C(c1ccco1)N(c1cnccn1)C1CCN(CCc2ccccc2)CC1
smile-229,C[C@@H](C[N+](C)(C)C)OC(N)=O
smile-230,CCCN1C=NC2=C1C(=O)N(CCCCC(C)=O)C(=O)N2C
smile-231,O=C1C(CCS(=O)C2=CC=CC=C2)C(=O)N(N1C1=CC=CC=C1)C1=CC=CC=C1
smile-232,CCCCCCOC(=O)CCC(=O)CN
smile-233,CCCC[C@H](CC(=O)NO)C(=O)N1CCC[C@H]1C(=O)OC(C)(C)C
smile-234,O=C([C@@H](O)CO)N1CC=C(c2c(F)cc(N3C[C@H](COc4ccon4)OC3=O)cc2F)CC1
smile-235,CCC(CC)[C@@H](c1ccc(Nc2nc3ccccc3s2)cc1)n1cncn1
smile-236,C[C@@H](O)[C@H]1C(=O)[C@@H]2C(C(=O)O)=C(SC3CN(C4=NCCS4)C3)[C@H](C)[C@@H]21
smile-237,Cc1ccccc1[C@H](OCCN(C)C)c1ccccc1
smile-238,Cc1ccccc1NC(=O)NCCCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N(C)[C@@H](Cc1ccccc1)C(N)=O
smile-239,CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)[C@H](O)c1ccccc1)C2
smile-240,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O
smile-241,OC(=O)CC(C(P(O)(O)=O)P(O)(O)=O)C(O)=O
smile-242,C[C@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@]3(C)O)[C@H]12
smile-243,COc1ccc2[nH]c3c(c2c1)CCN[C@]31CS[C@@H]2c3c(OC(C)=O)c(C)c4c(c3[C@H](COC1=O)N1[C@@H](O)[C@@H]3Cc5cc(C)c(OC)c(O)c5[C@H]([C@H]21)N3C)OCO4
smile-244,N=C(O)OC[C@@H](C(=O)O)c1ccccc1
smile-245,COc1ccc2nc3c([N+](=O)[O-])ccc4c3c([nH]n4CCCN(C)C)c2c1
smile-246,CN1N=C(C(=O)N[C@@H]2C[C@@H]3CCC[C@H](C2)N3C)C2=C1C=CC=C2
smile-247,COc1ccc2c(c1)[C@@](O)(CC/N=C(/C)O)CN2
smile-248,CN[C@@H](C)[C@@H](O)C1=CC=CC=C1
smile-249,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1
smile-250,C=CC(=O)N1CC[C@@H](Oc2nc(Nc3ccc(N4CCC(N5CCN(C)CC5)CC4)cc3)c(C(N)=O)nc2CC)C1
smile-251,COC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1
smile-252,O=C(O)Cc1ccc2c(c1)/C(=C/CN1CCC(Cc3ccccc3)CC1)c1ccccc1CO2
smile-253,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1
smile-254,C1CCN(CC1)C1(CCCCC1)C1=CC=CC=C1
smile-255,COC(=O)[C@H](Cc1cccc(C(=N)N)c1)[C@@H](C)NC(=O)c1ccc(-c2cc[n+]([O-])cc2)cc1
smile-256,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@](C)(F)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O
smile-257,FC1=CC=C(C=C1)C(N1C=CN=C1)(C1=CC=CC=C1)C1=C(F)C=CC=C1
smile-258,[Fe]
smile-259,Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@@H]2SC(=O)NC2=O)c2sccc12
smile-260,Oc1cccc2c1CC[C@H](NCCc1cccs1)C2
smile-261,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F
smile-262,OC(=O)C1=CN=CC=C1
smile-263,COC1=CC=C2N(C)C3=CC(=CC=C3SC2=C1)C(C)C(O)=O
smile-264,NC(=O)N1c2ccccc2C=Cc2ccccc21
smile-265,CC(C)(C)NC[C@@H](O)c1ccccc1Cl
smile-266,CC[N+]1(C)CCC[C@H](OC(=O)C(O)(c2ccccc2)c2ccccc2)C1
smile-267,CCCNC(C)C(=O)NC1=C(C)C=CC=C1
smile-268,CCOC(=O)CCCCCCCC[C@@H](C)c1ccccc1I
smile-269,C[C@@H](N)[C@@H]1CC[C@@H](C(=O)Nc2ccncc2)CC1
smile-270,O[C@H](C[C@@H]1c2ccccc2-c2cncn21)C1CCCCC1
smile-271,CN1C2=CC=CC=C2SC2=C1C=C(CC(O)=O)C=C2
smile-272,CC(C)CC1=CC=C(C=C1)C(C)C(O)=O
smile-273,O=C1CCC(=O)N1
smile-274,COC(=O)N(C)C1=C(N)N=C(N=C1N)C1=NN(CC2=C(F)C=CC=C2)C2=NC=CC=C12
smile-275,FC(F)(F)c1ccc2c(c1)[C@H]1CNC[C@@H]2C1
smile-276,CN(CCOc1ccc(C[C@@H]2SC(=O)NC2=O)cc1)c1ccc(O[C@H]2O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]2O)cn1
smile-277,CC(=O)N[C@H]1[C@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O
smile-278,C[C@]12CC[C@H]3c4ccc(O)cc4CC[C@@H]3[C@H]1C[C@@H](O)[C@@H]2O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O
smile-279,O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1
smile-280,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1
smile-281,CCN[C@H]1[C@@H]2CC[C@@H](C2)[C@@H]1c1ccccc1
smile-282,CC1=C(/C=C/C(C)=C\C=C\C(C)=C/CO[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)C(C)(C)CCC1
smile-283,Cc1cn(Cc2ccc(Cl)cc2Cl)c2c(/C=C\C(=O)NS(=O)(=O)c3cc(Cl)c(Cl)s3)cc(F)cc12
smile-284,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21
smile-285,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](OC3=C(OC4=CC(O)=CC(O)=C4C3=O)C3=CC(O)=C(O)C=C3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O
smile-286,CCCC(=O)NC1=NN=C(S1)S(N)(=O)=O
smile-287,COc1ccc2c3c1O[C@@H]1[C@@H](O)C=C[C@@H]4[C@H](C2)[N+](C)([O-])CC[C@@]341
smile-288,C1=C(c2ccc(N3CCCCC3)cc2)N2CCN=C2c2ccccc21
smile-289,C=C1/C(=C/C=C2\CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)/C=C/[C@H](C)C(C)C)C[C@@H](O)C[C@@H]1O
smile-290,C[C@@H](C[C@@H](C[C@H](C[C@@H](C[C@@H](C)C(=O)O)C(=O)O)C[C@H](O)[C@H](O)C[C@@H](C[C@H](C[C@H](C)C(=O)O)C(=O)O)C[C@H](C[C@@H](C)C(=O)O)C(=O)O)C(=O)O)C(=O)O
smile-291,CNCCCOc1cc(F)c(-c2c(Cl)nc3ncnn3c2N[C@@H](C)C(F)(F)F)c(F)c1
smile-292,O=C(O)CCc1ccccc1
smile-293,C#C[C@]1(O)C=C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC
smile-294,COC(=O)[C@@H]1[C@H]2CC[C@@H](C[C@@H]1C1=CC=C([123I])C=C1)N2CCCF
smile-295,O=C(O)c1ccncc1
smile-296,COc1ccc(Cl)cc1/C(O)=N\CCc1ccc(S(=O)(=O)/N=C(\O)N[C@@H]2CCC[C@H](O)C2)cc1
smile-297,CO[C@]1(NC(=O)C(C(O)=O)C2=CC=C(O)C=C2)[C@H]2OCC(CSC3=NN=NN3C)=C(N2C1=O)C(O)=O
smile-298,COc1cc2c(N)nc(N3CCN(C(=O)OCC(C)(C)O)CC3)nc2c(OC)c1OC
smile-299,O=C(O[C@H]1[C@H](OC(=O)C2=CN=CC=C2)[C@@H](OC(=O)C2=CN=CC=C2)[C@H](OC(=O)C2=CN=CC=C2)[C@H](OC(=O)C2=CN=CC=C2)[C@@H]1OC(=O)C1=CN=CC=C1)C1=CN=CC=C1
smile-300,CCN(CC)C(=O)Nc1ccc(OC[C@@H](O)CNC(C)(C)C)c(C(C)=O)c1
smile-301,C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(O)=C(C#N)C[C@]35C)[C@@H]1CC[C@@H]2O
smile-302,COC1=CC=C2C[C@@H]3[C@@H]4CC=C(OC(C)=O)[C@@H]5OC1=C2[C@]45CCN3C
smile-303,CC(C)C1=CC=C2OC3=C(C=C(C(O)=O)C(N)=N3)C(=O)C2=C1
smile-304,NC(N)=NS(=O)(=O)c1ccc(N)cc1
smile-305,CN1CCCCC1CCN1C2=CC=CC=C2SC2=C1C=C(C=C2)S(C)=O
smile-306,[O-][N+](=O)C1=C(C=CC=C1Cl)C1=CNC=C1Cl
smile-307,CC(C(O)=O)C1=CC=C(NCC(C)=C)C=C1
smile-308,O=C(O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)c1ccccc1
smile-309,CCCCCN(CCCCC)C(=O)[C@H](CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1
smile-310,CN1C(C(=O)Nc2ccccn2)=C(O)c2sc(Cl)cc2S1(=O)=O
smile-311,CN1[C@H]2CCC[C@@H]1C[C@H](NC(=O)c1n[nH]c3ccccc13)C2
smile-312,CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C)C(O)=C4C(O)=C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C=C(O)C4=C3C2=O
smile-313,Cc1ccc(/C(=C/CN2CCCC2)c2cccc(/C=C\C(=O)O)n2)cc1
smile-314,CC(=O)NC1(c2ccccc2)CCN(CC[C@H](CN(C)C(=O)c2ccccc2)c2ccc(Cl)c(Cl)c2)CC1
smile-315,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)NC(=O)CCCCCCCCCCCCCCCCCCCCCCC
smile-316,O=C(O)CCCN1CCC[C@H]1COc1ccc(Oc2ccc(Cl)cc2)cc1
smile-317,CCCCC/C=C\C[C@@H](O)/C=C/c1cccc(C[C@@H](O)CCCCO)n1
smile-318,OC1=C(Br)C2=C(C=C1Br)C1(OC(=O)C3=C1C=CC=C3)C1=CC(Br)=C(O)C(Br)=C1O2
smile-319,Cl[Hg]Cl
smile-320,CC(C)(CO)[C@H](O)C(=O)NCCC(=O)O
smile-321,CCOC(=O)CN[C@H](C1CCCCC1)C(=O)N1CC[C@H]1C(=O)NCC1=CC=C(C=C1)C(=N)NO
smile-322,CNC(=O)Cc1ccc2ccn(C3CCN(CCc4ccccc4F)CC3)c2c1
smile-323,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)C)cn2)nc(-c2ccnc(-c3nnn[nH]3)c2)nc1OCCO
smile-324,C[C@H]1C[C@@H](OC(=O)[C@H](O)c2ccccc2)CC(C)(C)C1
smile-325,CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1
smile-326,COc1ccc2cc([C@H](C)C(=O)O[C@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)ccc2c1
smile-327,ClC1=C(CN2CCC3=C(C2)C=CS3)C=CC=C1
smile-328,CN[C@@H]1CCc2[nH]c3ccc(C(N)=O)cc3c2C1
smile-329,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@H](C)O[C@@H]5[C@H](O)[C@@H]3O)[C@@H]3COC(=O)[C@H]32)OCO4)cc(OC)c1O[C@H]1O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]1O
smile-330,Cn1cnc([N+](=O)[O-])c1[S@+](C)c1ncnc2[nH]cnc12
smile-331,COC(=O)c1c(N)cc(Cl)cc1Cl
smile-332,CC(C)C[C@@H]1N2C(=O)[C@](NC(=O)[C@H]3CN(C)[C@@H]4CC5=C(Br)NC6=C5C(=CC=C6)C4=C3)(O[C@@]2(O)[C@@H]2CCCN2C1=O)C(C)C
smile-333,CC(C)[C@H](NC(=O)c1ccc2ccccc2n1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1CC[C@@H](OCc2ccncc2)C[C@H]1C(=O)NC(C)(C)C
smile-334,CCc1cccc2c3c([nH]c12)[C@@](CC)(CC(=O)O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)OCC3
smile-335,N=C1N[C@@H]2[C@H](CCCCC(=O)O)SC[C@@H]2N1
smile-336,CC(=O)NCCc1c[nH]c2ccc(O[C@@H]3O[C@@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]3O)cc12
smile-337,COc1cc([C@H]2c3cc4c(cc3[C@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@@H]23)OCO4)cc(O)c1O
smile-338,Cc1cc(NS(=O)(=O)c2ccc(NO)cc2)no1
smile-339,COc1ccc(C(=O)Nc2ccc(S(=O)(=O)N[C@@H](C#CCN3CCOCC3)C(=O)O)cc2)cc1
smile-340,CC1(C)C[C@@H](CO[N+](=O)[O-])C(C)(C)N1[O]
smile-341,CCc1cc(Cl)c(O)c(C(=O)c2c[nH]c(Cl)c2Cl)c1O
smile-342,CCCN(CCC)CCC1=CC=CC2=C1CC(=O)N2
smile-343,C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O
smile-344,C=C(C#N)C(=O)OCCCC
smile-345,CC[C@]12CCCN3CCC4=C([C@@H]13)N(C1=CC=CC=C41)C(=O)C2
smile-346,CC1(C)CCSc2ccc(C#Cc3ccc(C(=O)O)cn3)cc21
smile-347,C=CC[C@H]1C(=O)C(C)(C)[C@@H](O)CC(=O)O[C@H](c2ccc3sc(C)nc3c2)C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@@H]1O
smile-348,CCCOc1cc(N)ccc1C(=O)OCCN(CC)CC
smile-349,Nc1ccccc1NC(=O)c1ccc(CNc2nccc(-c3cccnc3)n2)cc1
smile-350,CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)c1c[nH]c3ccccc13)C2
smile-351,CCOc1nc(N)nc2c1ncn2[C@@H]1O[C@@H]2CO[P@@](=O)(OC(C)C)O[C@H]2[C@@]1(C)F
smile-352,C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@H](O[C@H]5O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@H]5O)CC[C@@]43C)[C@@H]1CCC2=O
smile-353,O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)cc1F
smile-354,CC(C)NC1=NS(=O)(=O)[C@@H]2SC(Cl)=C[C@@H]2N1
smile-355,Cc1ccc(Cn2nc(CCCc3ccc(OC(C)(C)C(=O)O)cc3)[nH]c2=O)cc1
smile-356,CCOC(=O)C(C)(C)OC1=CC=C(Cl)C=C1
smile-357,NS(=O)(=O)C1=CC2=C(NC(CC3=CC=CC=C3)NS2(=O)=O)C=C1Cl
smile-358,NNC(=O)CN1C(=O)CN=C(c2ccccc2)c2cc(Br)ccc21
smile-359,CCCCCCCN1CC[C@@H](CC[C@H](O)c2ccnc3ccc(OC)cc23)[C@@H](CC)C1
smile-360,CC(C)NC[C@@H](O)COc1cccc2ccccc12
smile-361,CC(C)[C@H](N)C(=O)OCC(CO)OCN1C=NC2=C1N=C(N)NC2=O
smile-362,O=C(C(c1ccccc1)c1ccccc1)N1CCN(C[C@@H](O)COc2cccc3ncccc23)CC1
smile-363,CC(C)CN(C[C@@H](OP(O)(O)=O)[C@H](CC1=CC=CC=C1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)C1=CC=C(N)C=C1
smile-364,CCN[C@@H]1[C@H]2CC[C@@H](C2)[C@H]1c1ccccc1
smile-365,CC1=C(NCCN2CCOCC2)N=NC(=C1)C1=CC=CC=C1
smile-366,CC(C)=CCC[C@]1(C)[C@@H](CC=C(C)C)C[C@@]2(CC=C(C)C)C(=O)C(CC=C(C)C)=C(O)[C@]1(C(=O)C(C)C)C2=O
smile-367,O=C(Cc1ccc(-c2ccc(OCCN3CCOCC3)cc2)cn1)NCc1ccccc1
smile-368,O=C(O)CN1CCN(CC(=O)O)CCN([C@H](CO)[C@H](O)CO)CCN(CC(=O)O)CC1
smile-369,CO[C@@H](C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1
smile-370,CC[C@@H](C)NC[C@H](O)c1ccc2c(c1)CCCC2
smile-371,NC(=O)c1c[nH]c(=O)cn1
smile-372,CCC[C@@H]1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1
smile-373,COc1ccc(C[C@H]2c3cc(OC)c(OC)cc3CC[N@@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCc3cc(OC)c(OC)cc3[C@H]2Cc2ccc(OC)c(OC)c2)cc1OC
smile-374,C[N+](C)([O-])CCCN1c2ccccc2Sc2ccc(Cl)cc21
smile-375,O=C1O/C(=C/c2ccc(O)c(O)c2)C(=O)C(c2ccc(O)cc2)=C1O
smile-376,C[C@@H](C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1
smile-377,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C
smile-378,COCC1CN=C(C2=CC(Br)=CC=C2N1C)C1=C(Cl)C=CC=C1
smile-379,Cc1nc(-c2ccccc2)cc(-c2cccc([N+](=O)[O-])c2)c1C(=O)NCCN1CCOCC1
smile-380,CCC[C@H](C(=O)O)[C@@H](O)CC
smile-381,CN1CCN(CC1)C(=S)NC1=CC=C(NC2=CC=C(C=C2)[N+]([O-])=O)C=C1
smile-382,NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O
smile-383,COC(=O)N1CC[C@@H]2[C@H]1CCC[C@@]2(O)C#Cc1cccc(C)c1
smile-384,CN1C=NC(=C1SC1=C2N=CN=C2N=C(N)N1)[N+]([O-])=O
smile-385,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C[n+]3csc(CCO)c3C)CS[C@H]12)c1csc(N)n1
smile-386,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21
smile-387,CC(=O)S[C@@H]1CC2=CC(=O)C[C@H](SC(C)=O)[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@]3(C)O)[C@H]12
smile-388,CN1CCN(Cc2ccc(C(=O)NC3=C[C@H](Nc4nccc(-c5cccnc5)n4)[C@@H](CO)C=C3)cc2)CC1
smile-389,CCN(CCO)CCC[C@@H](C)Nc1ccnc2cc(Cl)ccc12
smile-390,OCc1cc([C@H](O)CNCCCCCCOCCC[C@@H](O)c2ccccc2)ccc1O
smile-391,Cc1c(O)cc2c(c1C)O[C@](C)(CCC[C@H](C)CCC[C@@H](C)CCCC(C)C)CC2
smile-392,C=C1/C(=C/C=C2\CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CC(=O)O)C[C@@H](O)C[C@@H]1O
smile-393,C/C(O)=N\[C@@H]1[C@H](O)O[C@H](CO)[C@H](O)[C@@H]1O[C@@H]1OC(C(=O)O)=C[C@@H](O)[C@H]1O
smile-394,O=C1CC[C@H](N2C(=O)C3=C[C@@H]4O[C@@H]4C=C3C2=O)C(=O)N1
smile-395,N[C@H](C(=O)N[C@H]1C(=O)N2C(C(=O)O)=C(Cl)CC[C@H]12)c1ccccc1
smile-396,CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1
smile-397,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1
smile-398,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)c1cccc(-c2ccccc2)n1)[C@@H](C)O)B(O)O
smile-399,CCCCNC(=N)NC(=N)N
smile-400,COc1cc(O)c2c(c1)/C=C/C[C@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O
smile-401,CCOc1cc([C@@H](CS(C)(=O)=O)N2C(=O)c3cccc(NC(C)=O)c3C2=O)ccc1OC
smile-402,CCOC(=O)[C@H]1N=C(c2ccccc2F)c2cc(Cl)ccc2NC1=O
smile-403,OCCN(CCO)C1=NC(=C(O1)C1=CC=CC=C1)C1=CC=CC=C1
smile-404,C=CCN(CC=C)[C@@H](Cc1ccc(O)cc1)C(=O)NCC(=O)NCCS[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)O
smile-405,C[S@@+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O
smile-406,CN1CC[C@]23c4c5ccc(O[C@H]6O[C@@H](CO)[C@H](O)[C@@H](O)[C@H]6O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5
smile-407,CN1CCCN=C1COC(=O)C(O)(C1CCCCC1)C1=CC=CC=C1
smile-408,CCN(CC)CCNC(=O)COC1=CC=C(OC)C=C1
smile-409,Cc1cc(=O)[nH]c2c1NC(=O)c1cccnc1N2C1CC1
smile-410,CC(=O)C(=O)O
smile-411,C[C@H](O)[C@H](O)[C@H]1CNC2=C(N1)C(=O)NC(N)=N2
smile-412,CC(C)[C@@H]1OC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](C(C)C)OC(=O)[C@H](C(C)C)N(C)C(=O)[C@@H](C(C)C)OC(=O)[C@H](C(C)C)N(C)C1=O
smile-413,CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCC[C@H](O)C2)ccc1C(=O)O
smile-414,Nc1ccn([C@@H]2O[C@H](CO)[C@H](O)[C@H]2O)c(=O)n1
smile-415,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(C)=O
smile-416,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCO[C@@H](CC)C(=O)O
smile-417,C[C@@H](O[C@H]1CC[C@@H]2CN(C3=CC(=O)CC3)C[C@H]2[C@@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
smile-418,CCCCCCCCCCCCOC(=O)CS(=O)(=O)O
smile-419,C[C@@H](Cc1ccccc1)NCc1ccccc1Cl
smile-420,CCCCCC(C)N
smile-421,O=P(O)(O)OP(=O)(O)O
smile-422,Cn1nc(CO)nc1NCCCOc1cccc(CN2CCCCC2)c1
smile-423,CC(=O)OC1=CC=C(C=C1)C(=C1CCCCC1)C1=CC=C(OC(C)=O)C=C1
smile-424,CN(C)c1cc(CNCC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(=O)[C@@H](C(N)=O)C(=O)[C@@]3(O)C(=O)[C@@H]1C2=O
smile-425,COc1ccc(C(=O)CC(=O)c2ccc(C(C)(C)C)cc2)cc1
smile-426,CCOC(=O)C(CCN1CCOCC1)(C1=CC=CC=C1)C1=CC=CC=C1
smile-427,C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CCCC(C)(C)O)C[C@H](O)[C@H](OCCCO)[C@H]1O
smile-428,CNCCO[C@@H](c1ccccc1)c1ccccc1C
smile-429,Cc1nn(-c2ccccc2Cl)c2nc(C[C@@H](C)C(F)(F)F)nc(O)c12
smile-430,O=C(O)P(=O)(O)O
smile-431,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1
smile-432,C[C@@]12C[C@H]3C[C@@](N)(C1)C[C@@](CO)(C3)C2
smile-433,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(NS(C)(=O)=O)c(OC(C)C)cc12
smile-434,CCOC(=O)[C@@H](CCC[C@H]1Cc2ccccc2O1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O
smile-435,COc1ccc2cc([C@H](C)C(=O)O)ccc2c1
smile-436,CCN[C@@H]1[C@H]2CC[C@@H](C2)[C@@H]1c1ccccc1
smile-437,CC(C)CC(N)=O
smile-438,CCc1cccc2sc(Sc3ccc4c(c3)CC[C@H]3N(C)C(=O)CC[C@]43C)nc12
smile-439,CCc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)O[C@@H]1N2C
smile-440,Cl[201Tl]
smile-441,CN(C)CCOC(=O)CCC1CCCCC1
smile-442,[O-][N+](=O)OCC(CO[N+]([O-])=O)O[N+]([O-])=O
smile-443,COc1cc(C[C@@H](CO)[C@H](CO)Cc2ccc(O)c(OC)c2)ccc1O
smile-444,COc1cc(/C=C/c2ccc(OC)c(OP(=O)(O)O)c2OP(=O)(O)O)cc(OC)c1OC
smile-445,C[C@@H](Oc1cc(C(=O)Nc2ccc(C(=O)N3CCN(C)CC3)cc2)nnc1N)c1c(Cl)ccc(F)c1Cl
smile-446,CNCCO[C@H](c1ccccc1)c1ccccc1C
smile-447,CC(C)C[C@H]1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1
smile-448,C[N+]12CCC(CC1)[C@@H](CN1c3ccccc3Sc3ccccc31)C2
smile-449,C=CCNC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)C=C(C)[C@H](OC(=N)O)[C@@H](OC)/C=C\C=C(/C)C(=O)NC(=CC1=O)C2=O
